# file...... Distribution_Trans_Losses.csv
# date...... Wed Dec 01 12:18:16 2010
# user...... D3P313
# host...... (null)
# group..... class=transformer AND groupid=Distribution_Trans
# trigger... (none)
# interval.. 60
# limit..... 100000
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_B.real),sum(power_losses_C.real),sum(power_losses_A.imag),sum(power_losses_B.imag),sum(power_losses_C.imag)
2000-01-01 00:20:00 PST,+138.359,+130.671,+96.1069,+249.86,+210.797,+167.427
2000-01-01 00:21:00 PST,+138.441,+133.057,+95.3164,+252.026,+228.104,+160.933
2000-01-01 00:22:00 PST,+136.884,+132.74,+94.044,+240.759,+227.117,+151.455
2000-01-01 00:23:00 PST,+136.092,+132.838,+94.0824,+235.263,+228.425,+151.52
2000-01-01 00:24:00 PST,+139.224,+140.462,+94.8701,+260.402,+281.996,+155.325
2000-01-01 00:25:00 PST,+149.526,+158.491,+98.9957,+336.083,+407.685,+181.825
2000-01-01 00:26:00 PST,+152.501,+157.467,+105.42,+354.627,+400.147,+228.577
2000-01-01 00:27:00 PST,+154.878,+158.982,+107.04,+372.352,+410.204,+240.052
2000-01-01 00:28:00 PST,+154.706,+154.69,+108.537,+369.69,+379.409,+251.55
2000-01-01 00:29:00 PST,+150.892,+147.687,+109.844,+340.218,+330.978,+261.775
2000-01-01 00:30:00 PST,+155.199,+145.929,+111.597,+370.633,+317.105,+275.576
2000-01-01 00:31:00 PST,+153.382,+149.697,+115.513,+357.517,+346.644,+301.981
2000-01-01 00:32:00 PST,+151.324,+150.825,+111.894,+344.703,+354.79,+276.007
2000-01-01 00:33:00 PST,+146.777,+147.021,+107.426,+312.888,+329.13,+244.711
2000-01-01 00:34:00 PST,+157.96,+149.135,+106.637,+393.945,+339.763,+239.853
2000-01-01 00:35:00 PST,+163.714,+159.922,+108.614,+436.639,+415.293,+251.771
2000-01-01 00:36:00 PST,+170.732,+153.284,+106.617,+477.369,+365.264,+239.498
2000-01-01 00:37:00 PST,+170.901,+166.793,+108.016,+479.624,+462.011,+246.146
2000-01-01 00:38:00 PST,+164.393,+164.037,+110.18,+431.647,+445.171,+261.653
2000-01-01 00:39:00 PST,+159.471,+163.374,+113.797,+395.329,+442.08,+287.345
2000-01-01 00:40:00 PST,+159.394,+162.001,+115.846,+394.452,+432.249,+301.528
2000-01-01 00:41:00 PST,+152.714,+156.422,+112.893,+346.113,+395.318,+281.197
2000-01-01 00:42:00 PST,+149.655,+148.08,+107.012,+324.513,+336.113,+241.952
2000-01-01 00:43:00 PST,+147.165,+144.927,+107.244,+305.952,+314.457,+244.111
2000-01-01 00:44:00 PST,+139.648,+137.375,+98.7213,+252.857,+262.193,+184.441
2000-01-01 00:45:00 PST,+143.417,+142.433,+98.8482,+282.969,+296.354,+184.232
2000-01-01 00:46:00 PST,+159.096,+151.654,+107.393,+394.432,+357.284,+245.043
2000-01-01 00:47:00 PST,+166.987,+171.776,+113.8,+451.265,+500.538,+286.366
2000-01-01 00:48:00 PST,+187.225,+175.428,+119.459,+593.155,+520.832,+327.364
2000-01-01 00:49:00 PST,+200.211,+183.115,+130.234,+674.233,+572.001,+401.986
2000-01-01 00:50:00 PST,+214.724,+201.59,+139.464,+775.124,+699.342,+464.129
2000-01-01 00:51:00 PST,+188.536,+194.966,+133.254,+591.607,+659.179,+420.805
2000-01-01 00:52:00 PST,+186.237,+184.893,+120.421,+578.537,+588.417,+331.87
2000-01-01 00:53:00 PST,+181.095,+172.354,+117.447,+541.837,+499.972,+313.226
2000-01-01 00:54:00 PST,+168.369,+163.499,+114.441,+451.495,+440.754,+292.406
2000-01-01 00:55:00 PST,+151.845,+151.982,+109.55,+332.713,+364.57,+258.279
2000-01-01 00:56:00 PST,+149.068,+149.566,+108.551,+312.764,+348.435,+251.802
2000-01-01 00:57:00 PST,+151.444,+147.497,+110.304,+338.319,+332.014,+264.926
2000-01-01 00:58:00 PST,+149.848,+146.151,+107.229,+328.532,+323.475,+242.879
2000-01-01 00:59:00 PST,+156.521,+149.971,+111.423,+375.7,+348.052,+272.722
2000-01-01 01:00:00 PST,+169.372,+161.981,+113.368,+468.321,+428.823,+285.428
2000-01-01 01:01:00 PST,+170.892,+169.67,+119.35,+477.923,+483.568,+326.369
2000-01-01 01:02:00 PST,+178.624,+181.931,+125.684,+532.194,+569.332,+369.714
2000-01-01 01:03:00 PST,+190.203,+198.654,+135.073,+613.242,+684.268,+433.529
2000-01-01 01:04:00 PST,+187.689,+208.049,+130.33,+589.353,+752.236,+397.684
2000-01-01 01:05:00 PST,+191.419,+209.537,+132.438,+614.906,+753.479,+412.846
2000-01-01 01:06:00 PST,+190.925,+196.307,+139.957,+607.614,+661.284,+467.293
2000-01-01 01:07:00 PST,+199.833,+193.072,+134.112,+672.849,+634.816,+427.146
2000-01-01 01:08:00 PST,+202.005,+188.446,+140.912,+686.316,+601.906,+474.743
2000-01-01 01:09:00 PST,+215.705,+183.64,+135.796,+791.349,+544.967,+440.051
2000-01-01 01:10:00 PST,+219.323,+174.304,+136.496,+807.043,+487.026,+440.305
2000-01-01 01:11:00 PST,+206.927,+175.171,+120.69,+724.82,+503.494,+329.312
2000-01-01 01:12:00 PST,+186.034,+169.256,+127.628,+575.151,+476.426,+378.012
2000-01-01 01:13:00 PST,+181.839,+162.625,+125.043,+544.485,+430.521,+361.511
2000-01-01 01:14:00 PST,+182.332,+168.411,+126.827,+540.323,+489.89,+373.153
2000-01-01 01:15:00 PST,+174.342,+173.239,+123.086,+485.263,+518.191,+345.735
2000-01-01 01:16:00 PST,+168.431,+176.655,+126.783,+441.444,+536.137,+371.117
2000-01-01 01:17:00 PST,+164.622,+185.683,+124.791,+424.561,+592.775,+355.429
2000-01-01 01:18:00 PST,+165.296,+190.612,+120.149,+431.784,+628.26,+321.633
2000-01-01 01:19:00 PST,+172.047,+191.45,+121.558,+480.013,+631.756,+331.801
2000-01-01 01:20:00 PST,+177.631,+186.106,+128.575,+517.034,+592.939,+382.482
2000-01-01 01:21:00 PST,+191.664,+199.308,+129.864,+617.545,+681.227,+391.392
2000-01-01 01:22:00 PST,+217.867,+204.584,+132.098,+802.389,+711.988,+406.611
2000-01-01 01:23:00 PST,+234.555,+206.714,+139.627,+908.588,+723.399,+459.386
2000-01-01 01:24:00 PST,+244.591,+211.912,+150.921,+976.386,+755.907,+538.069
2000-01-01 01:25:00 PST,+249.973,+212.114,+149.747,+1014.08,+756.503,+530.096
2000-01-01 01:26:00 PST,+244.535,+205.997,+155.148,+965.053,+715.463,+568.289
2000-01-01 01:27:00 PST,+232.626,+192.865,+145.773,+882.705,+624.044,+505.344
2000-01-01 01:28:00 PST,+207.531,+192.937,+140.836,+708.351,+630.882,+469.885
2000-01-01 01:29:00 PST,+197.971,+194.495,+137.117,+641.915,+646.08,+441.985
2000-01-01 01:30:00 PST,+175.09,+186.406,+130.319,+481.101,+595.785,+393.861
2000-01-01 01:31:00 PST,+182.704,+183.67,+128.177,+544.167,+573.321,+381.452
2000-01-01 01:32:00 PST,+178.558,+192.018,+130.755,+515.363,+635.109,+397.219
2000-01-01 01:33:00 PST,+184.632,+204.782,+129.12,+559.542,+722.119,+385.005
2000-01-01 01:34:00 PST,+184.626,+200.338,+126.12,+560.572,+690.862,+364.76
2000-01-01 01:35:00 PST,+207.603,+208.177,+129.46,+722.215,+740.15,+388.873
2000-01-01 01:36:00 PST,+223.656,+224.832,+135.301,+834.633,+852.001,+428.147
2000-01-01 01:37:00 PST,+227.072,+224.243,+134.555,+858.979,+846.717,+422.681
2000-01-01 01:38:00 PST,+241.802,+212.797,+133.15,+960.775,+763.956,+415.445
2000-01-01 01:39:00 PST,+237.937,+227.471,+144.454,+922.788,+867.285,+492.224
2000-01-01 01:40:00 PST,+247.629,+211.911,+146.816,+988.845,+755.625,+511.074
2000-01-01 01:41:00 PST,+246.183,+205.257,+151.033,+976.848,+710.838,+540.974
2000-01-01 01:42:00 PST,+240.777,+206.734,+139.225,+943.1,+722.843,+458.161
2000-01-01 01:43:00 PST,+223.24,+198.073,+135.93,+820.204,+665.358,+435.566
2000-01-01 01:44:00 PST,+219.783,+195.961,+140.761,+795.361,+652.573,+469.272
2000-01-01 01:45:00 PST,+211.175,+193.756,+134.022,+735.457,+638.023,+423.398
2000-01-01 01:46:00 PST,+209.632,+195.862,+136.665,+724.303,+653.553,+441.305
2000-01-01 01:47:00 PST,+206.163,+203.211,+143.838,+698.723,+706.536,+489.881
2000-01-01 01:48:00 PST,+219.956,+211.676,+141.527,+796.548,+763.078,+473.169
2000-01-01 01:49:00 PST,+207.332,+229.297,+137.87,+710.848,+887.316,+444.797
2000-01-01 01:50:00 PST,+211.164,+221.676,+136.628,+737.998,+834.391,+436.742
2000-01-01 01:51:00 PST,+202.741,+220.136,+133.568,+679.493,+824.747,+415.511
2000-01-01 01:52:00 PST,+212.931,+226.818,+138.413,+750.281,+869.988,+448.142
2000-01-01 01:53:00 PST,+221.213,+225.718,+142.723,+806.294,+861.149,+479.507
2000-01-01 01:54:00 PST,+241.967,+224.903,+144.572,+950.944,+850.374,+493.766
2000-01-01 01:55:00 PST,+252.037,+216.466,+136.121,+1022.13,+789.396,+436.176
2000-01-01 01:56:00 PST,+243.324,+218.958,+139.527,+961.85,+810.263,+458.095
2000-01-01 01:57:00 PST,+249.832,+203.329,+137.347,+1006.33,+698.95,+445.967
2000-01-01 01:58:00 PST,+250.635,+205.412,+141.293,+1011.03,+713.662,+473.273
2000-01-01 01:59:00 PST,+233.146,+210.584,+151.149,+887.273,+753.546,+540.606
2000-01-01 02:00:00 PST,+228.891,+191.655,+160.781,+853.557,+622.355,+609.564
2000-01-01 02:01:00 PST,+222.731,+205.329,+155.728,+812.332,+717.332,+573.328
2000-01-01 02:02:00 PST,+223.853,+209.379,+149.414,+822.197,+745.402,+528.545
2000-01-01 02:03:00 PST,+228.199,+217.386,+144.761,+854.781,+799.941,+494.903
2000-01-01 02:04:00 PST,+212.601,+220.165,+139.296,+747.316,+821.247,+456.095
2000-01-01 02:05:00 PST,+220.658,+234.867,+143.748,+804.054,+922.873,+485.634
2000-01-01 02:06:00 PST,+218.99,+233.491,+135.561,+793.56,+913.369,+429.602
2000-01-01 02:07:00 PST,+233.583,+228.705,+124.614,+898.291,+876,+354.596
2000-01-01 02:08:00 PST,+224.477,+220.798,+131.675,+831.803,+824.782,+403.755
2000-01-01 02:09:00 PST,+236.585,+220.519,+137.316,+914.259,+821.343,+443.719
2000-01-01 02:10:00 PST,+253.962,+231.858,+133.147,+1038.28,+895.365,+414.334
2000-01-01 02:11:00 PST,+250.663,+233.943,+147.483,+1012.31,+912.23,+512.7
2000-01-01 02:12:00 PST,+236.915,+232.459,+146.266,+917.169,+904.724,+503.726
2000-01-01 02:13:00 PST,+226.764,+228.431,+154.173,+844.269,+879.157,+558.757
2000-01-01 02:14:00 PST,+244.75,+232.737,+149.087,+971.266,+904.222,+524.062
2000-01-01 02:15:00 PST,+227.751,+217.212,+150.363,+850.413,+798.646,+534.407
2000-01-01 02:16:00 PST,+220.962,+201.741,+150.412,+801.8,+692.223,+536.217
2000-01-01 02:17:00 PST,+225.473,+198.185,+147.764,+833.359,+664.973,+518.875
2000-01-01 02:18:00 PST,+233.301,+219.196,+147.07,+890.453,+809.927,+511.231
2000-01-01 02:19:00 PST,+237.637,+209.605,+153.542,+919.021,+743.842,+556.171
2000-01-01 02:20:00 PST,+242.863,+221.145,+139.97,+959.445,+822.878,+461.558
2000-01-01 02:21:00 PST,+237.302,+223.044,+146.818,+919.206,+838.245,+508.454
2000-01-01 02:22:00 PST,+232.981,+229.071,+145.909,+889.348,+880.882,+501.542
2000-01-01 02:23:00 PST,+232.241,+238.244,+144.05,+884.907,+946.588,+486.825
2000-01-01 02:24:00 PST,+255.196,+261.816,+151.775,+1044.24,+1105.94,+539.14
2000-01-01 02:25:00 PST,+249.935,+254.461,+164.349,+1005.42,+1056.07,+626.334
2000-01-01 02:26:00 PST,+255.484,+257.998,+176.364,+1041.68,+1080.72,+708.405
2000-01-01 02:27:00 PST,+251.756,+259.465,+176.732,+1014.68,+1091.2,+711.737
2000-01-01 02:28:00 PST,+237.391,+252.465,+180.67,+913.664,+1045.03,+739.087
2000-01-01 02:29:00 PST,+232.046,+227.353,+164.57,+877.132,+869.799,+631.154
2000-01-01 02:30:00 PST,+243.351,+218.229,+172.538,+953.612,+803.406,+687.564
2000-01-01 02:31:00 PST,+248.626,+208.064,+149.863,+994.407,+729.397,+532.92
2000-01-01 02:32:00 PST,+252.87,+213.332,+148.681,+1024.27,+764.598,+524.292
2000-01-01 02:33:00 PST,+251.085,+221.803,+140.14,+1014.55,+825.885,+463.917
2000-01-01 02:34:00 PST,+258.155,+213.53,+141.154,+1063.54,+766.952,+471.044
2000-01-01 02:35:00 PST,+261.975,+218.112,+150.957,+1088.08,+800.727,+537.766
2000-01-01 02:36:00 PST,+245.876,+237.35,+149.896,+977.402,+938.125,+527.84
2000-01-01 02:37:00 PST,+242.013,+245.272,+159.713,+948.392,+995.022,+594.466
2000-01-01 02:38:00 PST,+260.756,+256.36,+159.834,+1079.02,+1066.84,+595.383
2000-01-01 02:39:00 PST,+257.407,+251.152,+163.261,+1054.44,+1031.3,+620.731
2000-01-01 02:40:00 PST,+287.031,+258.857,+167.956,+1259.62,+1077.75,+654.065
2000-01-01 02:41:00 PST,+262.954,+246.238,+172.129,+1092.19,+995.558,+682.208
2000-01-01 02:42:00 PST,+290.586,+238.715,+175.213,+1283.17,+937.483,+705.492
2000-01-01 02:43:00 PST,+285.673,+243.355,+159.906,+1252.71,+970.107,+598.382
2000-01-01 02:44:00 PST,+278.076,+254.429,+155.738,+1200.48,+1047.2,+569.365
2000-01-01 02:45:00 PST,+265.925,+232.815,+152.081,+1116,+898.079,+545.082
2000-01-01 02:46:00 PST,+268.348,+240.232,+150.13,+1133.76,+947.712,+531.972
2000-01-01 02:47:00 PST,+257.311,+246.164,+150.967,+1056.93,+992.942,+535.212
2000-01-01 02:48:00 PST,+259.544,+254.589,+152.725,+1072.03,+1051.71,+546.802
2000-01-01 02:49:00 PST,+266.083,+253.788,+163.576,+1115.54,+1045.97,+621.831
2000-01-01 02:50:00 PST,+287.145,+280.433,+169.537,+1261.87,+1227.56,+660.754
2000-01-01 02:51:00 PST,+279.933,+277.772,+180.272,+1209.43,+1211.65,+734.704
2000-01-01 02:52:00 PST,+275.235,+276.282,+177.475,+1176.69,+1203.46,+715.571
2000-01-01 02:53:00 PST,+265.788,+271.654,+176.661,+1110.78,+1170.2,+711.668
2000-01-01 02:54:00 PST,+291.924,+263.456,+166.269,+1294.04,+1108.39,+641.704
2000-01-01 02:55:00 PST,+310.935,+245.972,+155.857,+1418.27,+982.822,+572.204
2000-01-01 02:56:00 PST,+306.007,+251.922,+142.502,+1388.1,+1032.3,+479.091
2000-01-01 02:57:00 PST,+307.044,+262.318,+144.695,+1402.86,+1085.96,+492.629
2000-01-01 02:58:00 PST,+299.882,+261.679,+156.527,+1341.03,+1092.82,+574.665
2000-01-01 02:59:00 PST,+282.185,+254.042,+142.717,+1223.08,+1042.38,+478.366
2000-01-01 03:00:00 PST,+289.04,+247.173,+138.741,+1270.54,+993.215,+452.234
2000-01-01 03:01:00 PST,+287.775,+245.288,+148.595,+1259.64,+978.333,+521.2
2000-01-01 03:02:00 PST,+275.293,+269.816,+158.907,+1164.56,+1178.09,+589.109
2000-01-01 03:03:00 PST,+295.675,+275.519,+158.446,+1306.01,+1207.12,+586.319
2000-01-01 03:04:00 PST,+297.365,+296.345,+171.607,+1316.1,+1343.01,+674.125
2000-01-01 03:05:00 PST,+295.116,+305.565,+184.355,+1298.34,+1399.97,+760.921
2000-01-01 03:06:00 PST,+296.663,+315.878,+185.001,+1309.56,+1471.4,+763.82
2000-01-01 03:07:00 PST,+307.526,+302.028,+187.612,+1391.79,+1355.55,+783.05
2000-01-01 03:08:00 PST,+313.181,+284.447,+189.064,+1429.96,+1241.25,+793.489
2000-01-01 03:09:00 PST,+313.499,+279.649,+175.747,+1433.01,+1217.66,+702.693
2000-01-01 03:10:00 PST,+282.571,+262.246,+169.414,+1219.23,+1101.74,+659.902
2000-01-01 03:11:00 PST,+291.686,+250.638,+168.232,+1281.25,+1020.57,+653.057
2000-01-01 03:12:00 PST,+315.853,+246.436,+170.533,+1439.05,+1005.76,+671.458
2000-01-01 03:13:00 PST,+309.954,+234.747,+180.094,+1396.08,+926.72,+737.659
2000-01-01 03:14:00 PST,+311.327,+225.692,+186.367,+1404.08,+862.016,+783.039
2000-01-01 03:15:00 PST,+313.979,+234.42,+191.405,+1422.75,+923.615,+809.983
2000-01-01 03:16:00 PST,+345.266,+262.733,+194.876,+1640.75,+1112.9,+831.899
2000-01-01 03:17:00 PST,+332.929,+278.026,+188.33,+1558.45,+1219.3,+785.157
2000-01-01 03:18:00 PST,+303.123,+285.715,+208.802,+1349.5,+1269.5,+923.868
2000-01-01 03:19:00 PST,+307.689,+296.056,+213.534,+1381.07,+1332.82,+954.432
2000-01-01 03:20:00 PST,+295.837,+284.472,+200.326,+1300.4,+1253.91,+865.529
2000-01-01 03:21:00 PST,+276.265,+292.013,+178.021,+1169.38,+1309.86,+710.453
2000-01-01 03:22:00 PST,+269.072,+290.506,+173.228,+1119.84,+1301.65,+676.807
2000-01-01 03:23:00 PST,+261.222,+287.467,+185.467,+1061.89,+1283.56,+760.509
2000-01-01 03:24:00 PST,+260.351,+270.236,+187.362,+1063.88,+1163.64,+776.343
2000-01-01 03:25:00 PST,+258.724,+253.809,+183.228,+1053.26,+1049.96,+748.645
2000-01-01 03:26:00 PST,+270.108,+249.441,+168.403,+1134.15,+1016.67,+647.903
2000-01-01 03:27:00 PST,+285.104,+246.222,+181.685,+1243.67,+973.675,+740.43
2000-01-01 03:28:00 PST,+314.689,+238.028,+185.497,+1447.56,+920.858,+767.554
2000-01-01 03:29:00 PST,+330.601,+247.03,+186.025,+1556.86,+988.713,+771.478
2000-01-01 03:30:00 PST,+333.346,+258.228,+174.077,+1569.75,+1072.95,+688.95
2000-01-01 03:31:00 PST,+344.44,+263.543,+185.023,+1644.7,+1105.32,+765.339
2000-01-01 03:32:00 PST,+339.195,+280.847,+179.148,+1602.65,+1243.31,+724.132
2000-01-01 03:33:00 PST,+316.086,+283.537,+186.763,+1442.75,+1259.4,+775.196
2000-01-01 03:34:00 PST,+305.688,+305.491,+193.594,+1370.57,+1405,+819.321
2000-01-01 03:35:00 PST,+298.212,+311.981,+210.481,+1316.14,+1443.08,+934.305
2000-01-01 03:36:00 PST,+292.915,+319.556,+200.662,+1280.17,+1498.14,+865.664
2000-01-01 03:37:00 PST,+280.462,+307.611,+188.093,+1204.07,+1399.24,+779.612
2000-01-01 03:38:00 PST,+279.497,+309.519,+174.523,+1197.86,+1411.63,+686.965
2000-01-01 03:39:00 PST,+272.563,+315.239,+169.765,+1152.63,+1452.66,+652.798
2000-01-01 03:40:00 PST,+255.813,+273.748,+162.701,+1036.19,+1168.3,+613.513
2000-01-01 03:41:00 PST,+279.066,+268.418,+152.261,+1200.47,+1134.89,+542.165
2000-01-01 03:42:00 PST,+284.552,+255.804,+162.447,+1228.33,+1073.57,+613.419
2000-01-01 03:43:00 PST,+292.318,+258.899,+171.037,+1281.58,+1084.88,+672.019
2000-01-01 03:44:00 PST,+313.642,+270.971,+175.552,+1427.88,+1165.43,+703.047
2000-01-01 03:45:00 PST,+325.057,+270.442,+176.777,+1506.31,+1160.85,+711.805
2000-01-01 03:46:00 PST,+314.234,+269.372,+191.794,+1427.92,+1155.31,+815.593
2000-01-01 03:47:00 PST,+311.67,+282.963,+195.4,+1418.31,+1231.69,+838.249
2000-01-01 03:48:00 PST,+328.716,+295.312,+187.712,+1536.73,+1325.11,+784.833
2000-01-01 03:49:00 PST,+308.051,+304.873,+181.623,+1396.36,+1395.39,+740.437
2000-01-01 03:50:00 PST,+296.829,+297.912,+185.789,+1318,+1349.44,+769.145
2000-01-01 03:51:00 PST,+299.826,+299.533,+175.044,+1340.24,+1359.69,+695.702
2000-01-01 03:52:00 PST,+285.089,+304.123,+174.175,+1231.4,+1410.23,+689.59
2000-01-01 03:53:00 PST,+268.402,+300.881,+155.426,+1119.79,+1380.79,+561.628
2000-01-01 03:54:00 PST,+263.157,+301.864,+163.117,+1081.91,+1379.19,+615.108
2000-01-01 03:55:00 PST,+272.182,+297.912,+152.367,+1147.64,+1349.78,+541.35
2000-01-01 03:56:00 PST,+268.873,+265.775,+157.185,+1121.64,+1125.96,+577.919
2000-01-01 03:57:00 PST,+262.099,+273.214,+168.627,+1080.98,+1160.48,+654.918
2000-01-01 03:58:00 PST,+270.859,+262.379,+179.757,+1138.44,+1094,+732.118
2000-01-01 03:59:00 PST,+266.924,+259.566,+187.16,+1109.41,+1076.77,+782.933
2000-01-01 04:00:00 PST,+277.711,+263.52,+182.256,+1185.9,+1102.99,+748.378
2000-01-01 04:01:00 PST,+275.987,+269.382,+182.855,+1174.48,+1144.04,+751.497
2000-01-01 04:02:00 PST,+287.287,+269.663,+190.777,+1243.03,+1164.41,+806.8
2000-01-01 04:03:00 PST,+285.519,+268.318,+178.466,+1234.29,+1154.18,+721.266
2000-01-01 04:04:00 PST,+306.729,+275.764,+172.424,+1382.83,+1201.84,+680.028
2000-01-01 04:05:00 PST,+301.691,+269.897,+173.872,+1346.24,+1162.05,+690.839
2000-01-01 04:06:00 PST,+286.574,+291.834,+157.973,+1244.49,+1316.51,+580.11
2000-01-01 04:07:00 PST,+278.579,+279.605,+154.27,+1196.82,+1205.66,+556.037
2000-01-01 04:08:00 PST,+273,+266.094,+158.012,+1156.22,+1123.18,+583.081
2000-01-01 04:09:00 PST,+288.185,+268.823,+163.924,+1260.79,+1140.06,+623.894
2000-01-01 04:10:00 PST,+294.151,+275.446,+172.75,+1301.72,+1185.17,+683.507
2000-01-01 04:11:00 PST,+291.325,+247.355,+180.846,+1279.62,+990.428,+741.45
2000-01-01 04:12:00 PST,+293.182,+228.731,+189.397,+1281.38,+887.133,+802.455
2000-01-01 04:13:00 PST,+274.504,+236.872,+214.031,+1148.48,+946.158,+964.468
2000-01-01 04:14:00 PST,+265.62,+244.8,+205.039,+1098.16,+993.616,+901.372
2000-01-01 04:15:00 PST,+281.687,+241.861,+194.616,+1211.44,+972,+829.908
2000-01-01 04:16:00 PST,+270.851,+253.752,+183.191,+1138.38,+1056.21,+750.284
2000-01-01 04:17:00 PST,+275.09,+254.884,+178.275,+1169.48,+1063.43,+715.472
2000-01-01 04:18:00 PST,+283.054,+253.061,+167.454,+1226.9,+1047.91,+641.074
2000-01-01 04:19:00 PST,+285.126,+248.544,+166.039,+1240.67,+1015.92,+632.581
2000-01-01 04:20:00 PST,+288.205,+263.679,+167.658,+1262.21,+1121.33,+642.816
2000-01-01 04:21:00 PST,+311.571,+271.63,+165.489,+1424.34,+1171.35,+628.792
2000-01-01 04:22:00 PST,+289.756,+265.321,+151.284,+1275.35,+1130.46,+531.894
2000-01-01 04:23:00 PST,+293.701,+264.966,+154.207,+1302.06,+1127.78,+551.964
2000-01-01 04:24:00 PST,+293.376,+274.37,+158.143,+1299.73,+1193.24,+578.447
2000-01-01 04:25:00 PST,+272.367,+270.959,+165.591,+1152.19,+1175.09,+629.315
2000-01-01 04:26:00 PST,+284.987,+276.956,+178.253,+1238.8,+1206.47,+715.76
2000-01-01 04:27:00 PST,+322.682,+276.048,+180.499,+1498.88,+1193.25,+733.29
2000-01-01 04:28:00 PST,+314.871,+263.796,+182.779,+1443.41,+1109.73,+750.286
2000-01-01 04:29:00 PST,+313.511,+254.771,+194.783,+1430.52,+1047.23,+833.363
2000-01-01 04:30:00 PST,+309.115,+268.696,+194.922,+1409.18,+1124.7,+832.374
2000-01-01 04:31:00 PST,+292.634,+269.309,+189.555,+1296.46,+1141.45,+793.506
2000-01-01 04:32:00 PST,+280.843,+275.381,+189.573,+1215.01,+1186.84,+792.553
2000-01-01 04:33:00 PST,+279.126,+275.56,+171.987,+1206.57,+1186.13,+672.127
2000-01-01 04:34:00 PST,+277.619,+277.459,+171.082,+1195.44,+1199.13,+665.587
2000-01-01 04:35:00 PST,+294.66,+281.751,+178.657,+1303.26,+1243.21,+719.11
2000-01-01 04:36:00 PST,+322.955,+274.59,+180.447,+1498.27,+1191.28,+731.84
2000-01-01 04:37:00 PST,+346.259,+276.226,+167.13,+1661.03,+1197.48,+641.561
2000-01-01 04:38:00 PST,+335.391,+276.873,+152.019,+1580.31,+1203.09,+537.46
2000-01-01 04:39:00 PST,+332.179,+264.901,+159.129,+1556.49,+1120.58,+587.674
2000-01-01 04:40:00 PST,+353.684,+277.867,+163.224,+1712.81,+1189.21,+614.277
2000-01-01 04:41:00 PST,+353.96,+281.505,+168.068,+1705.78,+1224.48,+646.587
2000-01-01 04:42:00 PST,+343.521,+291.411,+161.186,+1635.9,+1295.13,+597.638
2000-01-01 04:43:00 PST,+346.429,+287.996,+173.028,+1652.93,+1271.6,+679.587
2000-01-01 04:44:00 PST,+340.973,+296.636,+193.122,+1611.38,+1333.74,+817.505
2000-01-01 04:45:00 PST,+348.688,+266.033,+189.538,+1655.79,+1137.1,+796.923
2000-01-01 04:46:00 PST,+353.213,+285.463,+203.297,+1685.72,+1271.23,+889.628
2000-01-01 04:47:00 PST,+362.983,+278.648,+216.121,+1749.96,+1214.25,+977.818
2000-01-01 04:48:00 PST,+354.316,+298.816,+206.302,+1693.89,+1353.75,+908.582
2000-01-01 04:49:00 PST,+338.929,+285.449,+206.061,+1587.13,+1262.96,+907.757
