# file...... branch_2_meters.csv
# date...... Tue May 24 14:46:34 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,branch_2_meter_1:measured_voltage_A, branch_2_meter_1:measured_current_A, branch_2_meter_1:measured_power_A, branch_2_meter_2:measured_voltage_A, branch_2_meter_2:measured_current_A, branch_2_meter_2:measured_power_A, branch_2_meter_3:measured_voltage_A, branch_2_meter_3:measured_current_A, branch_2_meter_3:measured_power_A
2009-01-01 00:13:00 PST,+7212.22+0.0237111d,+2.80118-9.75228j,+73179.6+73.9979d,+7199.64+0.1082d,+2.80118-9.75228j,+73051.9+74.0824d,+7163.7+0.147396d,+0.0180252-6.97961j,+50000+89.9994d
2009-01-01 00:14:00 PST,+7212.22+0.0237111d,+2.80118-9.75228j,+73179.6+73.9979d,+7199.64+0.1082d,+2.80118-9.75228j,+73051.9+74.0824d,+7163.7+0.147396d,+0.0180252-6.97961j,+50000+89.9994d
2009-01-01 00:15:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:16:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:17:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:18:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:19:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:20:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:21:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:22:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:23:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:24:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:25:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:26:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:27:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:28:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:29:00 PST,+7210.36+0.0261249d,+5.59337-12.538j,+98991.5+65.9838d,+7191.5+0.120537d,+5.59337-12.538j,+98732.6+66.0782d,+7155.52+0.159822d,+0.0195612-6.98759j,+50000+89.9994d
2009-01-01 00:30:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:31:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:32:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:33:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:34:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:35:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:36:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:37:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:38:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:39:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:40:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:41:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:42:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:43:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:44:00 PST,+7208.4+0.0476432d,+5.6628-19.6107j,+147137+73.941d,+7183.08+0.217801d,+5.6628-19.6107j,+146620+74.1111d,+7110.65+0.29696d,+0.07303-14.0632j,+100000+89.9994d
2009-01-01 00:45:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:46:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:47:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:48:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:49:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:50:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:51:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:52:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:53:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:54:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:55:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:56:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:57:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:58:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
2009-01-01 00:59:00 PST,+7211.2+0.0440133d,+1.46287-15.4238j,+111723+84.626d,+7195.32+0.199114d,+1.46287-15.4238j,+111477+84.7811d,+7123.01+0.278001d,+0.0682579-14.0388j,+100000+89.9994d
