# file...... HVAC_Data2.csv
# date...... Tue Nov 02 09:17:01 2010
# user...... D3P313
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. 60
# limit..... 2880
# property.. timestamp,avg(cooling_setpoint),sum(hvac_load)
2000-08-01 07:56:00 PDT,+72.8376,+4.03027
2000-08-01 07:57:00 PDT,+72.8376,+4.03156
2000-08-01 07:58:00 PDT,+72.8376,+3.38143
2000-08-01 07:59:00 PDT,+72.8376,+3.38231
2000-08-01 08:00:00 PDT,+74.0518,+0
2000-08-01 08:01:00 PDT,+74.0518,+0
2000-08-01 08:02:00 PDT,+74.0518,+0
2000-08-01 08:03:00 PDT,+74.0518,+0
2000-08-01 08:04:00 PDT,+74.0518,+0
2000-08-01 08:05:00 PDT,+74.1428,+0
2000-08-01 08:06:00 PDT,+74.1428,+0
2000-08-01 08:07:00 PDT,+74.1428,+0
2000-08-01 08:08:00 PDT,+74.1428,+0
2000-08-01 08:09:00 PDT,+74.1428,+0
2000-08-01 08:10:00 PDT,+74.1428,+0
2000-08-01 08:11:00 PDT,+74.1428,+0
2000-08-01 08:12:00 PDT,+74.1428,+0
2000-08-01 08:13:00 PDT,+74.1428,+0
2000-08-01 08:14:00 PDT,+74.1428,+0
2000-08-01 08:15:00 PDT,+74.1428,+0
2000-08-01 08:16:00 PDT,+74.1428,+0
2000-08-01 08:17:00 PDT,+74.1428,+0
2000-08-01 08:18:00 PDT,+74.1428,+0
2000-08-01 08:19:00 PDT,+74.1428,+3.23325
2000-08-01 08:20:00 PDT,+74.1428,+3.23763
2000-08-01 08:21:00 PDT,+74.1428,+3.24164
2000-08-01 08:22:00 PDT,+74.1428,+3.24567
2000-08-01 08:23:00 PDT,+74.1428,+3.25019
2000-08-01 08:24:00 PDT,+74.1428,+0
2000-08-01 08:25:00 PDT,+74.8185,+0
2000-08-01 08:26:00 PDT,+74.8185,+0
2000-08-01 08:27:00 PDT,+74.8185,+0
2000-08-01 08:28:00 PDT,+74.8185,+0
2000-08-01 08:29:00 PDT,+74.8185,+0
2000-08-01 08:30:00 PDT,+75.5339,+3.36196
2000-08-01 08:31:00 PDT,+75.5339,+3.36551
2000-08-01 08:32:00 PDT,+75.5339,+3.36933
2000-08-01 08:33:00 PDT,+75.5339,+3.37301
2000-08-01 08:34:00 PDT,+75.5339,+3.37664
2000-08-01 08:35:00 PDT,+75.5339,+4.40421
2000-08-01 08:36:00 PDT,+75.5339,+4.40907
2000-08-01 08:37:00 PDT,+75.5339,+4.41409
2000-08-01 08:38:00 PDT,+75.5339,+4.4192
2000-08-01 08:39:00 PDT,+75.5339,+4.75764
2000-08-01 08:40:00 PDT,+75.5339,+4.76072
2000-08-01 08:41:00 PDT,+75.5339,+7.42833
2000-08-01 08:42:00 PDT,+75.5339,+7.43502
2000-08-01 08:43:00 PDT,+75.5339,+9.19399
2000-08-01 08:44:00 PDT,+75.5339,+16.2333
2000-08-01 08:45:00 PDT,+76.1222,+13.5727
2000-08-01 08:46:00 PDT,+76.1222,+10.4779
2000-08-01 08:47:00 PDT,+76.1222,+10.6563
2000-08-01 08:48:00 PDT,+76.1222,+6.94916
2000-08-01 08:49:00 PDT,+76.1222,+3.61397
2000-08-01 08:50:00 PDT,+76.1222,+3.61651
2000-08-01 08:51:00 PDT,+76.1222,+3.61916
2000-08-01 08:52:00 PDT,+76.1222,+3.48694
2000-08-01 08:53:00 PDT,+76.1222,+3.489
2000-08-01 08:54:00 PDT,+76.1222,+6.92778
2000-08-01 08:55:00 PDT,+76.1222,+6.93194
2000-08-01 08:56:00 PDT,+76.1222,+7.5908
2000-08-01 08:57:00 PDT,+76.1222,+15.3739
2000-08-01 08:58:00 PDT,+76.1222,+23.7142
2000-08-01 08:59:00 PDT,+76.1222,+23.9164
2000-08-01 09:00:00 PDT,+76.4369,+16.4758
2000-08-01 09:01:00 PDT,+76.4369,+6.33771
2000-08-01 09:02:00 PDT,+76.4369,+2.69913
2000-08-01 09:03:00 PDT,+76.4369,+2.69932
2000-08-01 09:04:00 PDT,+76.4369,+2.69937
2000-08-01 09:05:00 PDT,+76.402,+0
2000-08-01 09:06:00 PDT,+76.402,+0
2000-08-01 09:07:00 PDT,+76.402,+0
2000-08-01 09:08:00 PDT,+76.402,+0
2000-08-01 09:09:00 PDT,+76.402,+3.13293
2000-08-01 09:10:00 PDT,+76.402,+11.4222
2000-08-01 09:11:00 PDT,+76.402,+14.3701
2000-08-01 09:12:00 PDT,+76.402,+11.2359
2000-08-01 09:13:00 PDT,+76.402,+11.2346
2000-08-01 09:14:00 PDT,+76.402,+2.94902
2000-08-01 09:15:00 PDT,+77.3941,+7.90633
2000-08-01 09:16:00 PDT,+77.3941,+11.644
2000-08-01 09:17:00 PDT,+77.3941,+11.6429
2000-08-01 09:18:00 PDT,+77.3941,+10.232
2000-08-01 09:19:00 PDT,+77.3941,+10.3294
2000-08-01 09:20:00 PDT,+77.3941,+6.97014
2000-08-01 09:21:00 PDT,+77.3941,+11.045
2000-08-01 09:22:00 PDT,+77.3941,+13.8914
2000-08-01 09:23:00 PDT,+77.3941,+18.0389
2000-08-01 09:24:00 PDT,+77.3941,+20.9064
2000-08-01 09:25:00 PDT,+77.3941,+21.3675
2000-08-01 09:26:00 PDT,+77.3941,+23.0024
2000-08-01 09:27:00 PDT,+77.3941,+18.8533
2000-08-01 09:28:00 PDT,+77.3941,+21.6616
2000-08-01 09:29:00 PDT,+77.3941,+18.7883
2000-08-01 09:30:00 PDT,+77.3941,+15.2295
2000-08-01 09:31:00 PDT,+77.3941,+10.7452
2000-08-01 09:32:00 PDT,+77.3941,+6.89121
2000-08-01 09:33:00 PDT,+77.3941,+6.57857
2000-08-01 09:34:00 PDT,+77.3941,+6.84388
2000-08-01 09:35:00 PDT,+77.3941,+22.0058
2000-08-01 09:36:00 PDT,+77.3941,+18.8785
2000-08-01 09:37:00 PDT,+77.3941,+25.9889
2000-08-01 09:38:00 PDT,+77.3941,+25.6434
2000-08-01 09:39:00 PDT,+77.3941,+10.4878
2000-08-01 09:40:00 PDT,+77.3941,+10.4869
2000-08-01 09:41:00 PDT,+77.3941,+10.7271
2000-08-01 09:42:00 PDT,+77.3941,+3.72711
2000-08-01 09:43:00 PDT,+77.3941,+7.65842
2000-08-01 09:44:00 PDT,+77.3941,+11.1259
2000-08-01 09:45:00 PDT,+77.3941,+14.4693
2000-08-01 09:46:00 PDT,+77.3941,+18.5992
2000-08-01 09:47:00 PDT,+77.3941,+14.1711
2000-08-01 09:48:00 PDT,+77.3941,+21.3453
2000-08-01 09:49:00 PDT,+77.3941,+24.6315
2000-08-01 09:50:00 PDT,+77.3941,+28.8865
2000-08-01 09:51:00 PDT,+77.3941,+24.8516
2000-08-01 09:52:00 PDT,+77.3941,+17.8289
2000-08-01 09:53:00 PDT,+77.3941,+21.2326
2000-08-01 09:54:00 PDT,+77.3941,+21.396
2000-08-01 09:55:00 PDT,+77.3941,+24.8846
2000-08-01 09:56:00 PDT,+77.3941,+21.6104
2000-08-01 09:57:00 PDT,+77.3941,+25.0242
2000-08-01 09:58:00 PDT,+77.3941,+23.3609
2000-08-01 09:59:00 PDT,+77.3941,+21.8265
2000-08-01 10:00:00 PDT,+77.548,+18.2173
2000-08-01 10:01:00 PDT,+77.548,+14.794
2000-08-01 10:02:00 PDT,+77.548,+7.64285
2000-08-01 10:03:00 PDT,+77.548,+4.96789
2000-08-01 10:04:00 PDT,+77.548,+8.65796
2000-08-01 10:05:00 PDT,+77.5133,+8.65319
2000-08-01 10:06:00 PDT,+77.5133,+3.68815
2000-08-01 10:07:00 PDT,+77.5133,+10.9469
2000-08-01 10:08:00 PDT,+77.5133,+7.25597
2000-08-01 10:09:00 PDT,+77.5133,+10.8452
2000-08-01 10:10:00 PDT,+77.5133,+10.8388
2000-08-01 10:11:00 PDT,+77.5133,+3.5874
2000-08-01 10:12:00 PDT,+77.5133,+3.58591
2000-08-01 10:13:00 PDT,+77.5133,+14.3058
2000-08-01 10:14:00 PDT,+77.5133,+13.6176
2000-08-01 10:15:00 PDT,+77.5133,+16.3043
2000-08-01 10:16:00 PDT,+77.5133,+23.8727
2000-08-01 10:17:00 PDT,+77.5133,+27.1722
2000-08-01 10:18:00 PDT,+77.5133,+24.2444
2000-08-01 10:19:00 PDT,+77.5133,+28.4938
2000-08-01 10:20:00 PDT,+77.5133,+21.8957
2000-08-01 10:21:00 PDT,+77.5133,+22.5877
2000-08-01 10:22:00 PDT,+77.5133,+22.4314
2000-08-01 10:23:00 PDT,+77.5133,+21.8364
2000-08-01 10:24:00 PDT,+77.5133,+23.742
2000-08-01 10:25:00 PDT,+77.5133,+19.3314
2000-08-01 10:26:00 PDT,+77.5133,+8.89071
2000-08-01 10:27:00 PDT,+77.5133,+5.56613
2000-08-01 10:28:00 PDT,+77.5133,+2.81585
2000-08-01 10:29:00 PDT,+77.5133,+11.4441
2000-08-01 10:30:00 PDT,+77.5133,+15.0855
2000-08-01 10:31:00 PDT,+77.5133,+31.8803
2000-08-01 10:32:00 PDT,+77.5133,+31.8641
2000-08-01 10:33:00 PDT,+77.5133,+35.5924
2000-08-01 10:34:00 PDT,+77.5133,+24.1235
2000-08-01 10:35:00 PDT,+77.5133,+16.4304
2000-08-01 10:36:00 PDT,+77.5133,+19.7889
2000-08-01 10:37:00 PDT,+77.5133,+17.1506
2000-08-01 10:38:00 PDT,+77.5133,+8.06266
2000-08-01 10:39:00 PDT,+77.5133,+11.6536
2000-08-01 10:40:00 PDT,+77.5133,+18.6038
2000-08-01 10:41:00 PDT,+77.5133,+15.237
2000-08-01 10:42:00 PDT,+77.5133,+18.1855
2000-08-01 10:43:00 PDT,+77.5133,+21.0889
2000-08-01 10:44:00 PDT,+77.5133,+24.0897
2000-08-01 10:45:00 PDT,+77.5133,+29.3854
2000-08-01 10:46:00 PDT,+77.5133,+32.5014
2000-08-01 10:47:00 PDT,+77.5133,+39.1379
2000-08-01 10:48:00 PDT,+77.5133,+42.7702
2000-08-01 10:49:00 PDT,+77.5133,+41.1237
2000-08-01 10:50:00 PDT,+77.5133,+42.5659
2000-08-01 10:51:00 PDT,+77.5133,+39.5052
2000-08-01 10:52:00 PDT,+77.5133,+33.783
2000-08-01 10:53:00 PDT,+77.5133,+25.4695
2000-08-01 10:54:00 PDT,+77.5133,+12.9283
2000-08-01 10:55:00 PDT,+77.7677,+12.8316
2000-08-01 10:56:00 PDT,+77.7677,+15.9523
2000-08-01 10:57:00 PDT,+77.7677,+16.0025
2000-08-01 10:58:00 PDT,+77.7677,+26.9893
2000-08-01 10:59:00 PDT,+77.7677,+36.6057
2000-08-01 11:00:00 PDT,+77.8215,+33.0988
2000-08-01 11:01:00 PDT,+77.8215,+34.7721
2000-08-01 11:02:00 PDT,+77.8215,+28.0164
2000-08-01 11:03:00 PDT,+77.8215,+18.1707
2000-08-01 11:04:00 PDT,+77.8215,+15.6953
2000-08-01 11:05:00 PDT,+77.7881,+19.3284
2000-08-01 11:06:00 PDT,+77.7881,+23.2274
2000-08-01 11:07:00 PDT,+77.7881,+23.1343
2000-08-01 11:08:00 PDT,+77.7881,+14.9473
2000-08-01 11:09:00 PDT,+77.7881,+19.3068
2000-08-01 11:10:00 PDT,+77.7881,+16.0368
2000-08-01 11:11:00 PDT,+77.7881,+24.1795
2000-08-01 11:12:00 PDT,+77.7881,+25.9344
2000-08-01 11:13:00 PDT,+77.7881,+37.6082
2000-08-01 11:14:00 PDT,+77.7881,+43.2593
2000-08-01 11:15:00 PDT,+77.7881,+34.5492
2000-08-01 11:16:00 PDT,+77.7881,+29.4953
2000-08-01 11:17:00 PDT,+77.7881,+14.0511
2000-08-01 11:18:00 PDT,+77.7881,+17.4149
2000-08-01 11:19:00 PDT,+77.7881,+29.4317
2000-08-01 11:20:00 PDT,+77.7881,+32.3067
2000-08-01 11:21:00 PDT,+77.7881,+36.9936
2000-08-01 11:22:00 PDT,+77.7881,+37.9054
2000-08-01 11:23:00 PDT,+77.7881,+23.2295
2000-08-01 11:24:00 PDT,+77.7881,+27.1049
2000-08-01 11:25:00 PDT,+77.7881,+31.7147
2000-08-01 11:26:00 PDT,+77.7881,+24.2094
2000-08-01 11:27:00 PDT,+77.7881,+28.8954
2000-08-01 11:28:00 PDT,+77.7881,+36.429
2000-08-01 11:29:00 PDT,+77.7881,+27.0858
2000-08-01 11:30:00 PDT,+77.7881,+33.0746
2000-08-01 11:31:00 PDT,+77.7881,+22.7866
2000-08-01 11:32:00 PDT,+77.7881,+30.8014
2000-08-01 11:33:00 PDT,+77.7881,+28.1333
2000-08-01 11:34:00 PDT,+77.7881,+21.3662
2000-08-01 11:35:00 PDT,+77.7881,+28.2188
2000-08-01 11:36:00 PDT,+77.7881,+25.2809
2000-08-01 11:37:00 PDT,+77.7881,+29.1329
2000-08-01 11:38:00 PDT,+77.7881,+36.0433
2000-08-01 11:39:00 PDT,+77.7881,+40.9636
2000-08-01 11:40:00 PDT,+77.7881,+41.6577
2000-08-01 11:41:00 PDT,+77.7881,+30.1144
2000-08-01 11:42:00 PDT,+77.7881,+36.9168
2000-08-01 11:43:00 PDT,+77.7881,+43.0059
2000-08-01 11:44:00 PDT,+77.7881,+34.4099
2000-08-01 11:45:00 PDT,+77.7881,+30.4601
2000-08-01 11:46:00 PDT,+77.7881,+18.7445
2000-08-01 11:47:00 PDT,+77.7881,+35.5737
2000-08-01 11:48:00 PDT,+77.7881,+43.8692
2000-08-01 11:49:00 PDT,+77.7881,+41.0791
2000-08-01 11:50:00 PDT,+77.7881,+62.3051
2000-08-01 11:51:00 PDT,+77.7881,+58.5034
2000-08-01 11:52:00 PDT,+77.7881,+61.73
2000-08-01 11:53:00 PDT,+77.7881,+69.4143
2000-08-01 11:54:00 PDT,+77.7881,+59.1708
2000-08-01 11:55:00 PDT,+77.7881,+38.2259
2000-08-01 11:56:00 PDT,+77.7881,+40.3271
2000-08-01 11:57:00 PDT,+77.7881,+39.2906
2000-08-01 11:58:00 PDT,+77.7881,+32.482
2000-08-01 11:59:00 PDT,+77.7881,+47.5887
2000-08-01 12:00:00 PDT,+77.7819,+52.502
2000-08-01 12:01:00 PDT,+77.7819,+41.2919
2000-08-01 12:02:00 PDT,+77.7819,+48.8785
2000-08-01 12:03:00 PDT,+77.7819,+58.9867
2000-08-01 12:04:00 PDT,+77.7819,+62.7363
2000-08-01 12:05:00 PDT,+77.7249,+101.765
2000-08-01 12:06:00 PDT,+77.7249,+100.205
2000-08-01 12:07:00 PDT,+77.7249,+94.4761
2000-08-01 12:08:00 PDT,+77.7249,+102.918
2000-08-01 12:09:00 PDT,+77.7249,+72.8896
2000-08-01 12:10:00 PDT,+77.7249,+67.1118
2000-08-01 12:11:00 PDT,+77.7249,+71.7445
2000-08-01 12:12:00 PDT,+77.7249,+84.4841
2000-08-01 12:13:00 PDT,+77.7249,+75.5383
2000-08-01 12:14:00 PDT,+77.7249,+61.2837
2000-08-01 12:15:00 PDT,+77.7249,+81.1601
2000-08-01 12:16:00 PDT,+77.7249,+92.4541
2000-08-01 12:17:00 PDT,+77.7249,+87.0222
2000-08-01 12:18:00 PDT,+77.7249,+89.8601
2000-08-01 12:19:00 PDT,+77.7249,+92.3221
2000-08-01 12:20:00 PDT,+77.7249,+85.4465
2000-08-01 12:21:00 PDT,+77.7249,+93.6454
2000-08-01 12:22:00 PDT,+77.7249,+75.0081
2000-08-01 12:23:00 PDT,+77.7249,+90.1866
2000-08-01 12:24:00 PDT,+77.7249,+84.4548
2000-08-01 12:25:00 PDT,+77.7249,+88.6378
2000-08-01 12:26:00 PDT,+77.7249,+134.792
2000-08-01 12:27:00 PDT,+77.7249,+116.593
2000-08-01 12:28:00 PDT,+77.7249,+139.696
2000-08-01 12:29:00 PDT,+77.7249,+134.692
2000-08-01 12:30:00 PDT,+77.7249,+112.646
2000-08-01 12:31:00 PDT,+77.7249,+106.133
2000-08-01 12:32:00 PDT,+77.7249,+108.546
2000-08-01 12:33:00 PDT,+77.7249,+103.107
2000-08-01 12:34:00 PDT,+77.7249,+92.5196
2000-08-01 12:35:00 PDT,+77.7249,+83.8263
2000-08-01 12:36:00 PDT,+77.7249,+93.7626
2000-08-01 12:37:00 PDT,+77.7249,+109.443
2000-08-01 12:38:00 PDT,+77.7249,+106.631
2000-08-01 12:39:00 PDT,+77.7249,+127.512
2000-08-01 12:40:00 PDT,+77.7249,+134.141
2000-08-01 12:41:00 PDT,+77.7249,+120.636
2000-08-01 12:42:00 PDT,+77.7249,+133.969
2000-08-01 12:43:00 PDT,+77.7249,+115.259
2000-08-01 12:44:00 PDT,+77.7249,+127.389
2000-08-01 12:45:00 PDT,+77.7249,+158.244
2000-08-01 12:46:00 PDT,+77.7249,+168.81
2000-08-01 12:47:00 PDT,+77.7249,+163.73
2000-08-01 12:48:00 PDT,+77.7249,+160.719
2000-08-01 12:49:00 PDT,+77.7249,+158.831
2000-08-01 12:50:00 PDT,+77.7249,+131.15
2000-08-01 12:51:00 PDT,+77.7249,+123.801
2000-08-01 12:52:00 PDT,+77.7249,+129.459
2000-08-01 12:53:00 PDT,+77.7249,+157.481
2000-08-01 12:54:00 PDT,+77.7249,+142.757
2000-08-01 12:55:00 PDT,+77.7249,+158.314
2000-08-01 12:56:00 PDT,+77.7249,+199.574
2000-08-01 12:57:00 PDT,+77.7249,+176.788
2000-08-01 12:58:00 PDT,+77.7249,+172.893
2000-08-01 12:59:00 PDT,+77.7249,+141.825
2000-08-01 13:00:00 PDT,+77.8056,+115.562
2000-08-01 13:01:00 PDT,+77.8056,+100.966
2000-08-01 13:02:00 PDT,+77.8056,+112.663
2000-08-01 13:03:00 PDT,+77.8056,+140.541
2000-08-01 13:04:00 PDT,+77.8056,+153.342
2000-08-01 13:05:00 PDT,+77.7732,+151.085
2000-08-01 13:06:00 PDT,+77.7732,+160.528
2000-08-01 13:07:00 PDT,+77.7732,+163.234
2000-08-01 13:08:00 PDT,+77.7732,+161.308
2000-08-01 13:09:00 PDT,+77.7732,+156.135
2000-08-01 13:10:00 PDT,+77.7732,+176.938
2000-08-01 13:11:00 PDT,+77.7732,+214.276
2000-08-01 13:12:00 PDT,+77.7732,+225.767
2000-08-01 13:13:00 PDT,+77.7732,+221.405
2000-08-01 13:14:00 PDT,+77.7732,+208.866
2000-08-01 13:15:00 PDT,+77.7732,+188.192
2000-08-01 13:16:00 PDT,+77.7732,+171.214
2000-08-01 13:17:00 PDT,+77.7732,+160.628
2000-08-01 13:18:00 PDT,+77.7732,+162.879
2000-08-01 13:19:00 PDT,+77.7732,+165.796
2000-08-01 13:20:00 PDT,+77.7732,+179.146
2000-08-01 13:21:00 PDT,+77.7732,+189.101
2000-08-01 13:22:00 PDT,+77.7732,+165.771
2000-08-01 13:23:00 PDT,+77.7732,+156.993
2000-08-01 13:24:00 PDT,+77.7732,+214.131
2000-08-01 13:25:00 PDT,+77.7732,+211.267
2000-08-01 13:26:00 PDT,+77.7732,+227.51
2000-08-01 13:27:00 PDT,+77.7732,+219.284
2000-08-01 13:28:00 PDT,+77.7732,+240.347
2000-08-01 13:29:00 PDT,+77.7732,+213.44
2000-08-01 13:30:00 PDT,+77.7732,+219.613
2000-08-01 13:31:00 PDT,+77.7732,+226.093
2000-08-01 13:32:00 PDT,+77.7732,+227.829
2000-08-01 13:33:00 PDT,+77.7732,+219.027
2000-08-01 13:34:00 PDT,+77.7732,+206.848
2000-08-01 13:35:00 PDT,+77.7732,+213.492
2000-08-01 13:36:00 PDT,+77.7732,+206.671
2000-08-01 13:37:00 PDT,+77.7732,+206.084
2000-08-01 13:38:00 PDT,+77.7732,+179.715
2000-08-01 13:39:00 PDT,+77.7732,+206.141
2000-08-01 13:40:00 PDT,+77.7732,+210.458
2000-08-01 13:41:00 PDT,+77.7732,+236.99
2000-08-01 13:42:00 PDT,+77.7732,+237.433
2000-08-01 13:43:00 PDT,+77.7732,+268.366
2000-08-01 13:44:00 PDT,+77.7732,+256.805
2000-08-01 13:45:00 PDT,+77.7732,+281.748
2000-08-01 13:46:00 PDT,+77.7732,+282.603
2000-08-01 13:47:00 PDT,+77.7732,+284.128
2000-08-01 13:48:00 PDT,+77.7732,+267.046
2000-08-01 13:49:00 PDT,+77.7732,+261.247
2000-08-01 13:50:00 PDT,+77.7732,+253.298
2000-08-01 13:51:00 PDT,+77.7732,+250.83
2000-08-01 13:52:00 PDT,+77.7732,+252.828
2000-08-01 13:53:00 PDT,+77.7732,+213.819
2000-08-01 13:54:00 PDT,+77.7732,+235.184
2000-08-01 13:55:00 PDT,+77.7732,+207.849
2000-08-01 13:56:00 PDT,+77.7732,+229.702
2000-08-01 13:57:00 PDT,+77.7732,+257.591
2000-08-01 13:58:00 PDT,+77.7732,+275.355
2000-08-01 13:59:00 PDT,+77.7732,+314.543
2000-08-01 14:00:00 PDT,+77.5497,+352.624
2000-08-01 14:01:00 PDT,+77.5497,+354.82
2000-08-01 14:02:00 PDT,+77.5497,+331.707
2000-08-01 14:03:00 PDT,+77.5497,+340.409
2000-08-01 14:04:00 PDT,+77.5497,+331.344
2000-08-01 14:05:00 PDT,+77.512,+359.285
2000-08-01 14:06:00 PDT,+77.512,+332.877
2000-08-01 14:07:00 PDT,+77.512,+304.799
2000-08-01 14:08:00 PDT,+77.512,+295.064
2000-08-01 14:09:00 PDT,+77.512,+271.359
2000-08-01 14:10:00 PDT,+77.512,+274.777
2000-08-01 14:11:00 PDT,+77.512,+283.635
2000-08-01 14:12:00 PDT,+77.512,+314.206
2000-08-01 14:13:00 PDT,+77.512,+353.799
2000-08-01 14:14:00 PDT,+77.512,+296.798
2000-08-01 14:15:00 PDT,+77.512,+307.165
2000-08-01 14:16:00 PDT,+77.512,+325.241
2000-08-01 14:17:00 PDT,+77.512,+330.712
2000-08-01 14:18:00 PDT,+77.512,+322.476
2000-08-01 14:19:00 PDT,+77.512,+341.624
2000-08-01 14:20:00 PDT,+77.512,+354.867
2000-08-01 14:21:00 PDT,+77.512,+333.468
2000-08-01 14:22:00 PDT,+77.512,+319.539
2000-08-01 14:23:00 PDT,+77.512,+304.269
2000-08-01 14:24:00 PDT,+77.512,+328.782
2000-08-01 14:25:00 PDT,+77.3768,+411.98
2000-08-01 14:26:00 PDT,+77.3768,+420.034
2000-08-01 14:27:00 PDT,+77.3768,+417.196
2000-08-01 14:28:00 PDT,+77.3768,+452.432
2000-08-01 14:29:00 PDT,+77.3768,+432.139
2000-08-01 14:30:00 PDT,+77.2592,+510.997
2000-08-01 14:31:00 PDT,+77.2592,+489.216
2000-08-01 14:32:00 PDT,+77.2592,+446.603
2000-08-01 14:33:00 PDT,+77.2592,+386.763
2000-08-01 14:34:00 PDT,+77.2592,+377.343
2000-08-01 14:35:00 PDT,+77.2592,+354.059
2000-08-01 14:36:00 PDT,+77.2592,+328.527
2000-08-01 14:37:00 PDT,+77.2592,+333.007
2000-08-01 14:38:00 PDT,+77.2592,+325.215
2000-08-01 14:39:00 PDT,+77.2592,+271.809
2000-08-01 14:40:00 PDT,+77.124,+429.823
2000-08-01 14:41:00 PDT,+77.124,+489.046
2000-08-01 14:42:00 PDT,+77.124,+521.705
2000-08-01 14:43:00 PDT,+77.124,+535.644
2000-08-01 14:44:00 PDT,+77.124,+536.154
2000-08-01 14:45:00 PDT,+77.0064,+662.071
2000-08-01 14:46:00 PDT,+77.0064,+673.932
2000-08-01 14:47:00 PDT,+77.0064,+619.618
2000-08-01 14:48:00 PDT,+77.0064,+590.218
2000-08-01 14:49:00 PDT,+77.0064,+529.411
2000-08-01 14:50:00 PDT,+77.0064,+445.565
2000-08-01 14:51:00 PDT,+77.0064,+384.602
2000-08-01 14:52:00 PDT,+77.0064,+367.073
2000-08-01 14:53:00 PDT,+77.0064,+370.522
2000-08-01 14:54:00 PDT,+77.0064,+317.825
2000-08-01 14:55:00 PDT,+77.0064,+355.93
2000-08-01 14:56:00 PDT,+77.0064,+389.884
2000-08-01 14:57:00 PDT,+77.0064,+395.893
2000-08-01 14:58:00 PDT,+77.0064,+429.919
2000-08-01 14:59:00 PDT,+77.0064,+471.641
2000-08-01 15:00:00 PDT,+76.9191,+679.76
2000-08-01 15:01:00 PDT,+76.9191,+691.639
2000-08-01 15:02:00 PDT,+76.9191,+685.691
2000-08-01 15:03:00 PDT,+76.9191,+641.583
2000-08-01 15:04:00 PDT,+76.9191,+532.556
2000-08-01 15:05:00 PDT,+76.8567,+533.303
2000-08-01 15:06:00 PDT,+76.8567,+456.655
2000-08-01 15:07:00 PDT,+76.8567,+442.98
2000-08-01 15:08:00 PDT,+76.8567,+431.723
2000-08-01 15:09:00 PDT,+76.8567,+346.566
2000-08-01 15:10:00 PDT,+76.8567,+343.114
2000-08-01 15:11:00 PDT,+76.8567,+355.247
2000-08-01 15:12:00 PDT,+76.8567,+388.23
2000-08-01 15:13:00 PDT,+76.8567,+442.623
2000-08-01 15:14:00 PDT,+76.8567,+499.171
2000-08-01 15:15:00 PDT,+76.7216,+670.442
2000-08-01 15:16:00 PDT,+76.7216,+667.661
2000-08-01 15:17:00 PDT,+76.7216,+678.663
2000-08-01 15:18:00 PDT,+76.7216,+677.069
2000-08-01 15:19:00 PDT,+76.7216,+635.673
2000-08-01 15:20:00 PDT,+76.7216,+499.001
2000-08-01 15:21:00 PDT,+76.7216,+413.547
2000-08-01 15:22:00 PDT,+76.7216,+351.974
2000-08-01 15:23:00 PDT,+76.7216,+305.895
2000-08-01 15:24:00 PDT,+76.7216,+278.437
2000-08-01 15:25:00 PDT,+76.6039,+514.724
2000-08-01 15:26:00 PDT,+76.6039,+543.287
2000-08-01 15:27:00 PDT,+76.6039,+541.77
2000-08-01 15:28:00 PDT,+76.6039,+564.177
2000-08-01 15:29:00 PDT,+76.6039,+561.525
2000-08-01 15:30:00 PDT,+75.4592,+829.588
2000-08-01 15:31:00 PDT,+75.4592,+798.1
2000-08-01 15:32:00 PDT,+75.4592,+787.442
2000-08-01 15:33:00 PDT,+75.4592,+759.082
2000-08-01 15:34:00 PDT,+75.4592,+740.508
2000-08-01 15:35:00 PDT,+75.3241,+816.305
2000-08-01 15:36:00 PDT,+75.3241,+811.243
2000-08-01 15:37:00 PDT,+75.3241,+862.795
2000-08-01 15:38:00 PDT,+75.3241,+912.788
2000-08-01 15:39:00 PDT,+75.3241,+943.518
2000-08-01 15:40:00 PDT,+75.2065,+1091.02
2000-08-01 15:41:00 PDT,+75.2065,+1013.6
2000-08-01 15:42:00 PDT,+75.2065,+991.362
2000-08-01 15:43:00 PDT,+75.2065,+917.18
2000-08-01 15:44:00 PDT,+75.2065,+857.75
2000-08-01 15:45:00 PDT,+75.2065,+797.989
2000-08-01 15:46:00 PDT,+75.2065,+662.321
2000-08-01 15:47:00 PDT,+75.2065,+637.748
2000-08-01 15:48:00 PDT,+75.2065,+634.975
2000-08-01 15:49:00 PDT,+75.2065,+623.622
2000-08-01 15:50:00 PDT,+75.2065,+572.489
2000-08-01 15:51:00 PDT,+75.2065,+609.557
2000-08-01 15:52:00 PDT,+75.2065,+657.738
2000-08-01 15:53:00 PDT,+75.2065,+698.946
2000-08-01 15:54:00 PDT,+75.2065,+752.291
2000-08-01 15:55:00 PDT,+74.4433,+1110.3
2000-08-01 15:56:00 PDT,+74.4433,+1099.65
2000-08-01 15:57:00 PDT,+74.4433,+1049.61
2000-08-01 15:58:00 PDT,+74.4433,+1012.03
2000-08-01 15:59:00 PDT,+74.4433,+893.046
2000-08-01 16:00:00 PDT,+74.5725,+811.702
2000-08-01 16:01:00 PDT,+74.5725,+778.924
2000-08-01 16:02:00 PDT,+74.5725,+738.466
2000-08-01 16:03:00 PDT,+74.5725,+713.876
2000-08-01 16:04:00 PDT,+74.5725,+680.956
2000-08-01 16:05:00 PDT,+74.5447,+673.869
