# file...... output.csv
# date...... Thu Sep 03 17:42:37 2009
# user...... D3G637
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. -1
# limit..... 0
# property.. timestamp,sum(panel.power.real),sum(panel.power.imag)
2009-08-01 21:04:48 PDT,388.362,10.9844
2009-08-01 21:05:15 PDT,398.211,10.9844
2009-08-01 21:05:52 PDT,388.362,10.9844
2009-08-01 21:06:11 PDT,377.601,10.9844
2009-08-01 21:06:21 PDT,390.42,10.9844
2009-08-01 21:06:52 PDT,377.601,10.9844
2009-08-01 21:07:14 PDT,368.738,10.9844
2009-08-01 21:07:44 PDT,377.601,10.9844
2009-08-01 21:07:47 PDT,364.737,10.9844
2009-08-01 21:08:02 PDT,361.219,10.9844
2009-08-01 21:08:12 PDT,373.193,10.9844
2009-08-01 21:08:47 PDT,361.219,10.9844
2009-08-01 21:08:50 PDT,350.855,10.9844
2009-08-01 21:08:54 PDT,360.863,10.9844
2009-08-01 21:09:18 PDT,346.302,10.9844
2009-08-01 21:09:42 PDT,360.863,10.9844
2009-08-01 21:10:06 PDT,346.302,10.9844
2009-08-01 21:10:30 PDT,360.863,10.9844
2009-08-01 21:10:54 PDT,346.302,10.9844
2009-08-01 21:10:57 PDT,337.599,10.9844
2009-08-01 21:11:20 PDT,327.591,10.9844
2009-08-01 21:11:47 PDT,337.599,10.9844
2009-08-01 21:11:59 PDT,309.15,10.9844
2009-08-01 21:12:03 PDT,298.426,10.9844
2009-08-01 21:12:18 PDT,287.51,10.9844
2009-08-01 21:12:47 PDT,298.426,10.9844
2009-08-01 21:12:51 PDT,309.08,10.9844
2009-08-01 21:13:16 PDT,293.645,10.9844
2009-08-01 21:13:36 PDT,305.338,10.9844
2009-08-01 21:13:42 PDT,293.116,10.9844
2009-08-01 21:13:56 PDT,305.199,10.9844
2009-08-01 21:14:01 PDT,318.796,10.9844
2009-08-01 21:14:25 PDT,305.199,10.9844
2009-08-01 21:14:38 PDT,316.428,10.9844
2009-08-01 21:15:05 PDT,305.199,10.9844
2009-08-01 21:15:09 PDT,294.005,10.9844
2009-08-01 21:15:27 PDT,303.257,10.9844
2009-08-01 21:15:57 PDT,294.005,10.9844
2009-08-01 21:16:28 PDT,303.257,10.9844
2009-08-01 21:16:59 PDT,294.005,10.9844
2009-08-01 21:17:27 PDT,303.3,10.9844
2009-08-01 21:17:38 PDT,292.647,10.9844
2009-08-01 21:18:08 PDT,303.3,10.9844
2009-08-01 21:18:38 PDT,292.647,10.9844
2009-08-01 21:19:09 PDT,303.3,10.9844
2009-08-01 21:19:12 PDT,294.9,10.9844
2009-08-01 21:19:36 PDT,303.3,10.9844
2009-08-01 21:20:00 PDT,294.9,10.9844
2009-08-01 21:20:25 PDT,303.3,10.9844
2009-08-01 21:20:36 PDT,312.656,10.9844
2009-08-01 21:20:55 PDT,301.639,10.9844
2009-08-01 21:20:56 PDT,288.977,10.9844
2009-08-01 21:21:18 PDT,301.622,10.9844
2009-08-01 21:21:47 PDT,288.977,10.9844
2009-08-01 21:21:49 PDT,301.957,10.9844
2009-08-01 21:21:51 PDT,311.503,10.9844
2009-08-01 21:21:56 PDT,297.711,10.9844
2009-08-01 21:22:27 PDT,311.503,10.9844
2009-08-01 21:22:47 PDT,321.214,10.9844
2009-08-01 21:23:13 PDT,311.503,10.9844
2009-08-01 21:23:39 PDT,308.737,10.9844
2009-08-01 21:23:59 PDT,319.704,10.9844
2009-08-01 21:24:28 PDT,308.737,10.9844
2009-08-01 21:24:58 PDT,319.704,10.9844
2009-08-01 21:25:22 PDT,309.431,10.9844
2009-08-01 21:25:58 PDT,319.704,10.9844
2009-08-01 21:26:04 PDT,309.696,10.9844
2009-08-01 21:26:31 PDT,319.704,10.9844
2009-08-01 21:26:41 PDT,308.328,10.9844
2009-08-01 21:26:57 PDT,298.973,10.9844
2009-08-01 21:27:08 PDT,287.707,10.9844
2009-08-01 21:27:19 PDT,300.06,10.9844
2009-08-01 21:27:34 PDT,312.575,10.9844
2009-08-01 21:28:02 PDT,300.06,10.9844
2009-08-01 21:28:31 PDT,312.575,10.9844
2009-08-01 21:29:00 PDT,300.06,10.9844
2009-08-01 21:29:29 PDT,312.575,10.9844
2009-08-01 21:29:30 PDT,303.104,10.9844
2009-08-01 21:29:36 PDT,312.421,10.9844
2009-08-01 21:29:57 PDT,302.711,10.9844
2009-08-01 21:29:58 PDT,315.475,10.9844
2009-08-01 21:30:08 PDT,324.727,10.9844
2009-08-01 21:30:30 PDT,313.76,10.9844
2009-08-01 21:30:59 PDT,324.727,10.9844
2009-08-01 21:31:05 PDT,335.335,10.9844
2009-08-01 21:31:12 PDT,343.702,10.9844
2009-08-01 21:31:40 PDT,335.335,10.9844
2009-08-01 21:32:06 PDT,346.261,10.9844
2009-08-01 21:32:37 PDT,347.385,10.9844
2009-08-01 21:32:42 PDT,338.237,10.9844
2009-08-01 21:33:19 PDT,347.385,10.9844
2009-08-01 21:33:56 PDT,338.237,10.9844
2009-08-01 21:33:59 PDT,329.374,10.9844
2009-08-01 21:34:02 PDT,346.013,10.9844
2009-08-01 21:34:24 PDT,355.559,10.9844
2009-08-01 21:34:49 PDT,363.611,10.9844
2009-08-01 21:34:51 PDT,372.314,10.9844
2009-08-01 21:35:05 PDT,361.398,10.9844
2009-08-01 21:35:34 PDT,372.314,10.9844
2009-08-01 21:35:55 PDT,383.703,10.9844
2009-08-01 21:36:22 PDT,372.314,10.9844
2009-08-01 21:36:35 PDT,381.46,10.9844
2009-08-01 21:36:51 PDT,373.059,10.9844
2009-08-01 21:37:15 PDT,381.46,10.9844
2009-08-01 21:37:26 PDT,371.453,10.9844
2009-08-01 21:37:32 PDT,357.661,10.9844
2009-08-01 21:37:52 PDT,343.802,10.9844
2009-08-01 21:38:24 PDT,357.661,10.9844
2009-08-01 21:38:37 PDT,368.874,10.9844
2009-08-01 21:38:53 PDT,381.57,10.9844
2009-08-01 21:39:10 PDT,372.275,10.9844
2009-08-01 21:39:22 PDT,359.922,10.9844
2009-08-01 21:39:48 PDT,350.57,10.9844
2009-08-01 21:39:51 PDT,358.936,10.9844
2009-08-01 21:40:12 PDT,349.685,10.9844
2009-08-01 21:40:43 PDT,358.936,10.9844
2009-08-01 21:41:09 PDT,347.243,10.9844
2009-08-01 21:41:34 PDT,337.926,10.9844
2009-08-01 21:42:10 PDT,347.243,10.9844
2009-08-01 21:42:39 PDT,330.604,10.9844
2009-08-01 21:42:42 PDT,309.68,10.9844
2009-08-01 21:43:09 PDT,319.689,10.9844
2009-08-01 21:43:36 PDT,309.68,10.9844
2009-08-01 21:44:03 PDT,319.689,10.9844
2009-08-01 21:44:21 PDT,332.042,10.9844
2009-08-01 21:44:27 PDT,322.495,10.9844
2009-08-01 21:44:31 PDT,312.95,10.9844
2009-08-01 21:45:05 PDT,322.495,10.9844
2009-08-01 21:45:39 PDT,312.95,10.9844
2009-08-01 21:46:12 PDT,327.784,10.9844
2009-08-01 21:46:32 PDT,319.417,10.9844
2009-08-01 21:46:36 PDT,308.764,10.9844
2009-08-01 21:46:59 PDT,299.513,10.9844
2009-08-01 21:47:30 PDT,308.764,10.9844
2009-08-01 21:47:44 PDT,320.354,10.9844
2009-08-01 21:48:08 PDT,311.037,10.9844
2009-08-01 21:48:24 PDT,298.057,10.9844
2009-08-01 21:48:55 PDT,311.037,10.9844
2009-08-01 21:49:26 PDT,298.057,10.9844
2009-08-01 21:49:52 PDT,308.973,10.9844
2009-08-01 21:50:21 PDT,298.057,10.9844
2009-08-01 21:50:51 PDT,308.973,10.9844
2009-08-01 21:51:07 PDT,299.827,10.9844
2009-08-01 21:51:13 PDT,309.372,10.9844
2009-08-01 21:51:44 PDT,297.289,10.9844
2009-08-01 21:51:49 PDT,284.525,10.9844
2009-08-01 21:52:17 PDT,274.516,10.9844
2009-08-01 21:52:44 PDT,284.525,10.9844
2009-08-01 21:52:49 PDT,276.124,10.9844
2009-08-01 21:52:55 PDT,263.88,10.9844
2009-08-01 21:53:00 PDT,252.668,10.9844
2009-08-01 21:53:33 PDT,263.88,10.9844
2009-08-01 21:54:03 PDT,255.177,10.9844
2009-08-01 21:54:04 PDT,267.996,10.9844
2009-08-01 21:54:30 PDT,258.45,10.9844
2009-08-01 21:54:38 PDT,272.284,10.9844
2009-08-01 21:54:51 PDT,259.588,10.9844
2009-08-01 21:55:04 PDT,248.621,10.9844
2009-08-01 21:55:19 PDT,258.166,10.9844
2009-08-01 21:55:34 PDT,272.972,10.9844
2009-08-01 21:56:05 PDT,258.166,10.9844
2009-08-01 21:56:18 PDT,246.953,10.9844
2009-08-01 21:56:44 PDT,235.364,10.9844
2009-08-01 21:56:52 PDT,250.798,10.9844
2009-08-01 21:56:58 PDT,235.964,10.9844
2009-08-01 21:57:06 PDT,223.915,10.9844
2009-08-01 21:57:09 PDT,234.964,10.9844
2009-08-01 21:57:16 PDT,246.773,10.9844
2009-08-01 21:57:49 PDT,234.964,10.9844
2009-08-01 21:58:23 PDT,246.773,10.9844
2009-08-01 21:58:57 PDT,234.964,10.9844
2009-08-01 21:59:16 PDT,224.356,10.9844
2009-08-01 21:59:24 PDT,214.082,10.9844
2009-08-01 21:59:57 PDT,200.223,10.9844
2009-08-01 22:00:00 PDT,198.214,10.9844
2009-08-01 22:00:01 PDT,185.541,10.9844
2009-08-01 22:00:27 PDT,194.891,10.9844
2009-08-01 22:00:40 PDT,208.773,10.9844
2009-08-01 22:01:09 PDT,194.891,10.9844
2009-08-01 22:01:14 PDT,184.18,10.9844
2009-08-01 22:01:38 PDT,196.698,10.9844
2009-08-01 22:02:09 PDT,171.807,10.9844
2009-08-01 22:02:16 PDT,180.79,10.9844
2009-08-01 22:02:36 PDT,182.011,10.9844
2009-08-01 22:02:50 PDT,194.347,10.9844
2009-08-01 22:03:19 PDT,182.011,10.9844
2009-08-01 22:03:22 PDT,193.079,10.9844
2009-08-01 22:03:25 PDT,204.808,10.9844
2009-08-01 22:04:00 PDT,193.079,10.9844
2009-08-01 22:04:36 PDT,204.808,10.9844
2009-08-01 22:04:47 PDT,218.251,10.9844
2009-08-01 22:05:11 PDT,204.808,10.9844
2009-08-01 22:05:12 PDT,192.595,10.9844
2009-08-01 22:05:39 PDT,204.808,10.9844
2009-08-01 22:05:50 PDT,194.751,10.9844
2009-08-01 22:05:58 PDT,207.719,10.9844
2009-08-01 22:06:21 PDT,221.23,10.9844
2009-08-01 22:06:28 PDT,233.702,10.9844
2009-08-01 22:06:54 PDT,221.23,10.9844
2009-08-01 22:07:21 PDT,233.702,10.9844
2009-08-01 22:07:38 PDT,225.74,10.9844
2009-08-01 22:07:41 PDT,238.573,10.9844
2009-08-01 22:08:11 PDT,225.74,10.9844
2009-08-01 22:08:19 PDT,216.593,10.9844
2009-08-01 22:08:24 PDT,219.239,10.9844
2009-08-01 22:08:35 PDT,229.396,10.9844
2009-08-01 22:09:10 PDT,219.239,10.9844
2009-08-01 22:09:14 PDT,229.421,10.9844
2009-08-01 22:09:16 PDT,233.058,10.9844
2009-08-01 22:09:38 PDT,219.38,10.9844
2009-08-01 22:09:54 PDT,230.941,10.9844
2009-08-01 22:10:25 PDT,219.38,10.9844
2009-08-01 22:10:39 PDT,231.903,10.9844
2009-08-01 22:11:09 PDT,226.867,10.9844
2009-08-01 22:11:14 PDT,213.899,10.9844
2009-08-01 22:11:23 PDT,224.107,10.9844
2009-08-01 22:11:35 PDT,234.639,10.9844
2009-08-01 22:12:04 PDT,224.107,10.9844
2009-08-01 22:12:34 PDT,234.639,10.9844
2009-08-01 22:13:04 PDT,224.107,10.9844
2009-08-01 22:13:07 PDT,214.211,10.9844
2009-08-01 22:13:34 PDT,224.107,10.9844
2009-08-01 22:14:01 PDT,214.211,10.9844
2009-08-01 22:14:04 PDT,206.942,10.9844
2009-08-01 22:14:29 PDT,214.211,10.9844
2009-08-01 22:14:33 PDT,223.949,10.9844
2009-08-01 22:15:03 PDT,211.524,10.9844
2009-08-01 22:15:35 PDT,221.742,10.9844
2009-08-01 22:15:54 PDT,234.471,10.9844
2009-08-01 22:16:18 PDT,222,10.9844
2009-08-01 22:16:44 PDT,234.471,10.9844
2009-08-01 22:17:10 PDT,222,10.9844
2009-08-01 22:17:24 PDT,233.247,10.9844
2009-08-01 22:17:52 PDT,222,10.9844
2009-08-01 22:17:54 PDT,234.118,10.9844
2009-08-01 22:18:22 PDT,222,10.9844
2009-08-01 22:18:29 PDT,232.602,10.9844
2009-08-01 22:18:55 PDT,223.252,10.9844
2009-08-01 22:19:00 PDT,210.632,10.9844
2009-08-01 22:19:33 PDT,223.252,10.9844
2009-08-01 22:19:34 PDT,234.337,10.9844
2009-08-01 22:19:51 PDT,219.077,10.9844
2009-08-01 22:20:24 PDT,234.337,10.9844
2009-08-01 22:20:28 PDT,222.323,10.9844
2009-08-01 22:20:32 PDT,233.467,10.9844
2009-08-01 22:20:54 PDT,220.738,10.9844
2009-08-01 22:21:06 PDT,231.465,10.9844
2009-08-01 22:21:17 PDT,219.252,10.9844
2009-08-01 22:21:23 PDT,209.515,10.9844
2009-08-01 22:22:00 PDT,219.252,10.9844
2009-08-01 22:22:16 PDT,229.964,10.9844
2009-08-01 22:22:45 PDT,219.252,10.9844
2009-08-01 22:22:51 PDT,208.328,10.9844
2009-08-01 22:23:21 PDT,219.252,10.9844
2009-08-01 22:23:51 PDT,208.328,10.9844
2009-08-01 22:24:22 PDT,219.252,10.9844
2009-08-01 22:24:25 PDT,208.536,10.9844
2009-08-01 22:24:42 PDT,221.209,10.9844
2009-08-01 22:24:49 PDT,232.47,10.9844
2009-08-01 22:25:10 PDT,222.251,10.9844
2009-08-01 22:25:28 PDT,208.74,10.9844
2009-08-01 22:25:37 PDT,198.138,10.9844
2009-08-01 22:26:09 PDT,220.569,10.9844
2009-08-01 22:26:39 PDT,208.74,10.9844
2009-08-01 22:27:10 PDT,220.569,10.9844
2009-08-01 22:27:22 PDT,231.208,10.9844
2009-08-01 22:27:52 PDT,220.569,10.9844
2009-08-01 22:28:23 PDT,231.208,10.9844
2009-08-01 22:28:39 PDT,220.606,10.9844
2009-08-01 22:28:48 PDT,209.462,10.9844
2009-08-01 22:28:50 PDT,197.379,10.9844
2009-08-01 22:29:24 PDT,209.462,10.9844
2009-08-01 22:29:26 PDT,197.733,10.9844
2009-08-01 22:29:30 PDT,211.369,10.9844
2009-08-01 22:29:44 PDT,222.458,10.9844
2009-08-01 22:29:57 PDT,211.39,10.9844
2009-08-01 22:30:15 PDT,200.13,10.9844
2009-08-01 22:30:42 PDT,211.39,10.9844
2009-08-01 22:30:45 PDT,221.9,10.9844
2009-08-01 22:31:03 PDT,211.692,10.9844
2009-08-01 22:31:33 PDT,221.9,10.9844
2009-08-01 22:31:52 PDT,230.883,10.9844
2009-08-01 22:32:14 PDT,243.602,10.9844
2009-08-01 22:32:16 PDT,232.516,10.9844
2009-08-01 22:32:48 PDT,243.602,10.9844
2009-08-01 22:33:20 PDT,232.516,10.9844
2009-08-01 22:33:53 PDT,243.602,10.9844
2009-08-01 22:34:26 PDT,232.516,10.9844
2009-08-01 22:34:59 PDT,243.602,10.9844
2009-08-01 22:35:24 PDT,255.696,10.9844
2009-08-01 22:35:57 PDT,243.602,10.9844
2009-08-01 22:36:11 PDT,236.115,10.9844
2009-08-01 22:36:25 PDT,248.041,10.9844
2009-08-01 22:36:57 PDT,236.115,10.9844
2009-08-01 22:37:17 PDT,227.132,10.9844
2009-08-01 22:37:46 PDT,236.115,10.9844
2009-08-01 22:38:15 PDT,227.132,10.9844
2009-08-01 22:38:45 PDT,236.115,10.9844
2009-08-01 22:39:15 PDT,227.132,10.9844
2009-08-01 22:39:17 PDT,238.085,10.9844
2009-08-01 22:39:28 PDT,248.485,10.9844
2009-08-01 22:39:56 PDT,238.085,10.9844
2009-08-01 22:40:16 PDT,230.816,10.9844
2009-08-01 22:40:41 PDT,238.085,10.9844
2009-08-01 22:41:04 PDT,227,10.9844
2009-08-01 22:41:25 PDT,236.249,10.9844
2009-08-01 22:41:49 PDT,227,10.9844
2009-08-01 22:42:14 PDT,236.249,10.9844
2009-08-01 22:42:39 PDT,227,10.9844
2009-08-01 22:43:04 PDT,236.249,10.9844
2009-08-01 22:43:15 PDT,228.979,10.9844
2009-08-01 22:43:31 PDT,218.341,10.9844
2009-08-01 22:43:38 PDT,207.83,10.9844
2009-08-01 22:43:49 PDT,197.622,10.9844
2009-08-01 22:43:54 PDT,187.885,10.9844
2009-08-01 22:44:31 PDT,197.622,10.9844
2009-08-01 22:44:38 PDT,186.894,10.9844
2009-08-01 22:45:09 PDT,197.996,10.9844
2009-08-01 22:45:16 PDT,182.736,10.9844
2009-08-01 22:45:49 PDT,197.996,10.9844
2009-08-01 22:46:21 PDT,172.555,10.9844
2009-08-01 22:46:53 PDT,197.996,10.9844
2009-08-01 22:47:25 PDT,172.555,10.9844
2009-08-01 22:47:58 PDT,197.996,10.9844
2009-08-01 22:48:24 PDT,186.907,10.9844
2009-08-01 22:48:35 PDT,199.332,10.9844
2009-08-01 22:48:48 PDT,208.544,10.9844
2009-08-01 22:48:57 PDT,195.924,10.9844
2009-08-01 22:49:28 PDT,184.095,10.9844
2009-08-01 22:49:44 PDT,194.938,10.9844
2009-08-01 22:50:12 PDT,184.095,10.9844
2009-08-01 22:50:21 PDT,170.459,10.9844
2009-08-01 22:50:51 PDT,184.095,10.9844
2009-08-01 22:50:53 PDT,193.285,10.9844
2009-08-01 22:51:23 PDT,184.095,10.9844
2009-08-01 22:51:34 PDT,195.233,10.9844
2009-08-01 22:52:07 PDT,184.095,10.9844
2009-08-01 22:52:09 PDT,196.712,10.9844
2009-08-01 22:52:34 PDT,184.095,10.9844
2009-08-01 22:53:00 PDT,184.038,10.9844
2009-08-01 22:53:26 PDT,171.422,10.9844
2009-08-01 22:53:52 PDT,197.716,10.9844
2009-08-01 22:53:57 PDT,182.456,10.9844
2009-08-01 22:54:15 PDT,171.196,10.9844
2009-08-01 22:54:42 PDT,182.456,10.9844
2009-08-01 22:55:07 PDT,195.076,10.9844
2009-08-01 22:55:12 PDT,184.152,10.9844
2009-08-01 22:55:42 PDT,195.076,10.9844
2009-08-01 22:56:00 PDT,205.323,10.9844
2009-08-01 22:56:14 PDT,195.142,10.9844
2009-08-01 22:56:44 PDT,183.881,10.9844
2009-08-01 22:56:58 PDT,172.928,10.9844
2009-08-01 22:57:06 PDT,187.567,10.9844
2009-08-01 22:57:37 PDT,172.928,10.9844
2009-08-01 22:58:09 PDT,201.963,10.9844
2009-08-01 22:58:32 PDT,187.567,10.9844
2009-08-01 22:58:35 PDT,198.295,10.9844
2009-08-01 22:58:39 PDT,189.045,10.9844
2009-08-01 22:58:59 PDT,176.962,10.9844
2009-08-01 22:59:33 PDT,189.045,10.9844
2009-08-01 23:00:00 PDT,185.717,10.6357
2009-08-01 23:00:32 PDT,197.21,10.6357
2009-08-01 23:01:04 PDT,185.717,10.6357
2009-08-01 23:01:22 PDT,200.703,10.6357
2009-08-01 23:01:51 PDT,212.019,10.6357
2009-08-01 23:02:20 PDT,200.703,10.6357
2009-08-01 23:02:26 PDT,211.424,10.6357
2009-08-01 23:02:53 PDT,200.703,10.6357
2009-08-01 23:03:06 PDT,211.782,10.6357
2009-08-01 23:03:38 PDT,200.703,10.6357
2009-08-01 23:03:54 PDT,211.326,10.6357
2009-08-01 23:04:11 PDT,220.543,10.6357
2009-08-01 23:04:38 PDT,211.326,10.6357
2009-08-01 23:04:57 PDT,200.399,10.6357
2009-08-01 23:05:16 PDT,185.413,10.6357
2009-08-01 23:05:25 PDT,171.004,10.6357
2009-08-01 23:05:32 PDT,159.11,10.6357
2009-08-01 23:06:05 PDT,171.004,10.6357
2009-08-01 23:06:38 PDT,159.11,10.6357
2009-08-01 23:07:11 PDT,171.004,10.6357
2009-08-01 23:07:44 PDT,159.11,10.6357
2009-08-01 23:08:18 PDT,171.004,10.6357
2009-08-01 23:08:19 PDT,181.025,10.6357
2009-08-01 23:08:25 PDT,170.273,10.6357
2009-08-01 23:08:55 PDT,181.025,10.6357
2009-08-01 23:09:13 PDT,171.958,10.6357
2009-08-01 23:09:34 PDT,159.439,10.6357
2009-08-01 23:10:04 PDT,171.958,10.6357
2009-08-01 23:10:34 PDT,159.439,10.6357
2009-08-01 23:11:04 PDT,171.958,10.6357
2009-08-01 23:11:34 PDT,159.439,10.6357
2009-08-01 23:11:36 PDT,173.394,10.6357
2009-08-01 23:11:55 PDT,185.67,10.6357
2009-08-01 23:12:01 PDT,195.729,10.6357
2009-08-01 23:12:28 PDT,185.67,10.6357
2009-08-01 23:12:54 PDT,175.047,10.6357
2009-08-01 23:13:05 PDT,182.203,10.6357
2009-08-01 23:13:29 PDT,175.047,10.6357
2009-08-01 23:13:39 PDT,183.673,10.6357
2009-08-01 23:13:57 PDT,191.815,10.6357
2009-08-01 23:14:24 PDT,183.673,10.6357
2009-08-01 23:14:52 PDT,191.815,10.6357
2009-08-01 23:14:55 PDT,182.23,10.6357
2009-08-01 23:15:31 PDT,191.815,10.6357
2009-08-01 23:15:41 PDT,178.352,10.6357
2009-08-01 23:15:54 PDT,168.265,10.6357
2009-08-01 23:16:03 PDT,155.846,10.6357
2009-08-01 23:16:28 PDT,168.265,10.6357
2009-08-01 23:16:53 PDT,155.846,10.6357
2009-08-01 23:16:57 PDT,166.083,10.6357
2009-08-01 23:17:25 PDT,155.846,10.6357
2009-08-01 23:17:54 PDT,166.083,10.6357
2009-08-01 23:18:22 PDT,155.846,10.6357
2009-08-01 23:18:47 PDT,168.152,10.6357
2009-08-01 23:18:58 PDT,177.442,10.6357
2009-08-01 23:19:09 PDT,165.02,10.6357
2009-08-01 23:19:30 PDT,175.653,10.6357
2009-08-01 23:20:00 PDT,177.375,10.6357
2009-08-01 23:20:27 PDT,189.101,10.6357
2009-08-01 23:20:41 PDT,199.16,10.6357
2009-08-01 23:20:56 PDT,211.635,10.6357
2009-08-01 23:21:02 PDT,220.537,10.6357
2009-08-01 23:21:22 PDT,232.189,10.6357
2009-08-01 23:21:42 PDT,221.437,10.6357
2009-08-01 23:22:12 PDT,232.189,10.6357
2009-08-01 23:22:42 PDT,221.437,10.6357
2009-08-01 23:22:48 PDT,209.081,10.6357
2009-08-01 23:23:15 PDT,224.349,10.6357
2009-08-01 23:23:23 PDT,215.723,10.6357
2009-08-01 23:23:52 PDT,224.349,10.6357
2009-08-01 23:24:06 PDT,212.118,10.6357
2009-08-01 23:24:10 PDT,198.163,10.6357
2009-08-01 23:24:39 PDT,211.651,10.6357
2009-08-01 23:24:48 PDT,220.941,10.6357
2009-08-01 23:25:18 PDT,211.651,10.6357
2009-08-01 23:25:48 PDT,230.68,10.6357
2009-08-01 23:25:54 PDT,241.592,10.6357
2009-08-01 23:26:25 PDT,230.68,10.6357
2009-08-01 23:26:28 PDT,241.574,10.6357
2009-08-01 23:26:36 PDT,250.678,10.6357
2009-08-01 23:26:40 PDT,237.256,10.6357
2009-08-01 23:27:09 PDT,250.678,10.6357
2009-08-01 23:27:31 PDT,240.118,10.6357
2009-08-01 23:28:05 PDT,265.114,10.6357
2009-08-01 23:28:36 PDT,250.678,10.6357
2009-08-01 23:29:08 PDT,265.114,10.6357
2009-08-01 23:29:39 PDT,250.678,10.6357
2009-08-01 23:29:43 PDT,238.402,10.6357
2009-08-01 23:29:47 PDT,252.357,10.6357
2009-08-01 23:30:17 PDT,238.402,10.6357
2009-08-01 23:30:48 PDT,252.357,10.6357
2009-08-01 23:31:04 PDT,241.798,10.6357
2009-08-01 23:31:38 PDT,252.357,10.6357
2009-08-01 23:31:42 PDT,263.167,10.6357
2009-08-01 23:32:09 PDT,273.403,10.6357
2009-08-01 23:32:37 PDT,263.167,10.6357
2009-08-01 23:33:06 PDT,273.403,10.6357
2009-08-01 23:33:12 PDT,261.677,10.6357
2009-08-01 23:33:40 PDT,263.345,10.6357
2009-08-01 23:33:56 PDT,245.153,10.6357
2009-08-01 23:34:00 PDT,233.501,10.6357
2009-08-01 23:34:02 PDT,241.676,10.6357
2009-08-01 23:34:25 PDT,233.501,10.6357
2009-08-01 23:34:49 PDT,241.676,10.6357
2009-08-01 23:35:01 PDT,229.37,10.6357
2009-08-01 23:35:21 PDT,245.563,10.6357
2009-08-01 23:35:51 PDT,229.37,10.6357
2009-08-01 23:36:08 PDT,215.948,10.6357
2009-08-01 23:36:15 PDT,207.806,10.6357
2009-08-01 23:36:31 PDT,195.912,10.6357
2009-08-01 23:37:02 PDT,208.544,10.6357
2009-08-01 23:37:21 PDT,199.918,10.6357
2009-08-01 23:37:23 PDT,210.551,10.6357
2009-08-01 23:37:38 PDT,222.907,10.6357
2009-08-01 23:37:46 PDT,234.287,10.6357
2009-08-01 23:38:13 PDT,241.656,10.6357
2009-08-01 23:38:26 PDT,231.634,10.6357
2009-08-01 23:38:56 PDT,242.562,10.6357
2009-08-01 23:39:22 PDT,231.634,10.6357
2009-08-01 23:39:29 PDT,220.824,10.6357
2009-08-01 23:39:31 PDT,229.926,10.6357
2009-08-01 23:39:53 PDT,242.455,10.6357
2009-08-01 23:39:56 PDT,253.003,10.6357
2009-08-01 23:40:29 PDT,242.455,10.6357
2009-08-01 23:40:47 PDT,255.22,10.6357
2009-08-01 23:41:09 PDT,243.84,10.6357
2009-08-01 23:41:22 PDT,256.166,10.6357
2009-08-01 23:41:37 PDT,246.581,10.6357
2009-08-01 23:42:13 PDT,256.166,10.6357
2009-08-01 23:42:26 PDT,268.06,10.6357
2009-08-01 23:42:30 PDT,281.724,10.6357
2009-08-01 23:42:50 PDT,293.903,10.6357
2009-08-01 23:43:17 PDT,281.724,10.6357
2009-08-01 23:43:45 PDT,293.903,10.6357
2009-08-01 23:44:13 PDT,281.724,10.6357
2009-08-01 23:44:23 PDT,291.174,10.6357
2009-08-01 23:44:47 PDT,281.884,10.6357
2009-08-01 23:45:07 PDT,270.158,10.6357
2009-08-01 23:45:08 PDT,281.436,10.6357
2009-08-01 23:45:23 PDT,271.986,10.6357
2009-08-01 23:45:48 PDT,281.436,10.6357
2009-08-01 23:46:09 PDT,268.805,10.6357
2009-08-01 23:46:11 PDT,256.04,10.6357
2009-08-01 23:46:28 PDT,240.772,10.6357
2009-08-01 23:46:44 PDT,250.793,10.6357
2009-08-01 23:46:49 PDT,237.306,10.6357
2009-08-01 23:46:59 PDT,226.412,10.6357
2009-08-01 23:47:32 PDT,237.306,10.6357
2009-08-01 23:47:35 PDT,223.35,10.6357
2009-08-01 23:47:59 PDT,215.175,10.6357
2009-08-01 23:48:22 PDT,223.35,10.6357
2009-08-01 23:48:35 PDT,225.33,10.6357
2009-08-01 23:48:42 PDT,212.855,10.6357
2009-08-01 23:49:05 PDT,203.754,10.6357
2009-08-01 23:49:14 PDT,190.091,10.6357
2009-08-01 23:49:42 PDT,203.754,10.6357
2009-08-01 23:49:54 PDT,215.493,10.6357
2009-08-01 23:49:55 PDT,224.71,10.6357
2009-08-01 23:50:04 PDT,215.26,10.6357
2009-08-01 23:50:29 PDT,224.71,10.6357
2009-08-01 23:50:54 PDT,215.26,10.6357
2009-08-01 23:51:20 PDT,224.71,10.6357
2009-08-01 23:51:46 PDT,215.26,10.6357
2009-08-01 23:52:00 PDT,225,10.6357
2009-08-01 23:52:16 PDT,233.469,10.6357
2009-08-01 23:52:26 PDT,226.1,10.6357
2009-08-01 23:52:38 PDT,235.001,10.6357
2009-08-01 23:52:55 PDT,224.368,10.6357
2009-08-01 23:53:26 PDT,235.001,10.6357
2009-08-01 23:53:57 PDT,224.368,10.6357
2009-08-01 23:54:28 PDT,235.001,10.6357
2009-08-01 23:54:59 PDT,224.368,10.6357
2009-08-01 23:55:31 PDT,235.001,10.6357
2009-08-01 23:55:34 PDT,222.675,10.6357
