# file...... house_temperatures.csv
# date...... Thu Jun 23 14:49:41 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m1_house:air_temperature, b1m2_house:air_temperature, b1m3_house:air_temperature, b2m1_house:air_temperature, b2m2_house:air_temperature, b2m3_house:air_temperature
2009-08-08 05:42:00 PDT,+75.0424,+74.0564,+73.4244,+73.045,+74.0283,+73.79
2009-08-08 05:43:00 PDT,+75.0894,+74.1077,+73.4554,+73.0786,+74.0495,+73.8543
2009-08-08 05:44:00 PDT,+75.1367,+74.1597,+73.4868,+73.1126,+74.071,+73.9123
2009-08-08 05:45:00 PDT,+75.1844,+74.2124,+73.5185,+73.147,+74.0927,+73.9652
2009-08-08 05:46:00 PDT,+75.2325,+73.3369,+73.5507,+73.1818,+74.1145,+73.7879
2009-08-08 05:47:00 PDT,+75.281,+70.4001,+73.5831,+73.2169,+74.1366,+73.1147
2009-08-08 05:48:00 PDT,+75.3299,+68.7752,+73.616,+73.1952,+74.1589,+72.7707
2009-08-08 05:49:00 PDT,+75.3791,+69.5373,+73.6491,+72.4639,+74.1813,+73.0034
2009-08-08 05:50:00 PDT,+75.4287,+70.1883,+73.6827,+71.8754,+74.204,+73.1993
2009-08-08 05:51:00 PDT,+75.4786,+70.7458,+73.7166,+71.3964,+74.2269,+73.3652
2009-08-08 05:52:00 PDT,+75.5289,+71.2247,+73.7508,+71.0014,+74.25,+73.5066
2009-08-08 05:53:00 PDT,+75.5796,+71.6377,+73.7854,+70.8811,+74.2733,+73.6281
2009-08-08 05:54:00 PDT,+75.6306,+71.9954,+73.8204,+71.3375,+74.2967,+73.7334
2009-08-08 05:55:00 PDT,+75.682,+72.3066,+73.8557,+71.6965,+74.3204,+73.8255
2009-08-08 05:56:00 PDT,+75.7337,+72.5787,+73.8913,+71.9811,+74.3443,+73.907
2009-08-08 05:57:00 PDT,+75.7858,+72.8182,+73.9273,+72.2087,+74.3684,+73.9798
2009-08-08 05:58:00 PDT,+75.8383,+73.0303,+73.9637,+72.3928,+74.3927,+73.507
2009-08-08 05:59:00 PDT,+75.8911,+73.2195,+74.0004,+72.5437,+74.4171,+72.897
2009-08-08 06:00:00 PDT,+75.9442,+73.3894,+74.0374,+72.6692,+74.4418,+72.9176
2009-08-08 06:01:00 PDT,+75.7593,+73.55,+74.0793,+72.7819,+74.4733,+73.152
2009-08-08 06:02:00 PDT,+74.6046,+73.696,+74.121,+72.8787,+74.504,+73.3502
2009-08-08 06:03:00 PDT,+73.9305,+73.83,+74.1627,+72.9635,+74.5341,+73.519
2009-08-08 06:04:00 PDT,+74.3987,+73.954,+74.2042,+73.0392,+74.5637,+73.6637
2009-08-08 06:05:00 PDT,+74.7738,+74.0695,+74.2459,+73.1079,+74.5929,+73.7888
2009-08-08 06:06:00 PDT,+75.0771,+74.1781,+73.7877,+73.1714,+74.6219,+73.898
2009-08-08 06:07:00 PDT,+75.325,+73.3031,+73.3377,+73.2309,+74.6506,+73.9943
2009-08-08 06:08:00 PDT,+75.5303,+70.4309,+72.9441,+72.7528,+74.6792,+73.3768
2009-08-08 06:09:00 PDT,+75.7028,+68.9118,+72.5976,+72.1328,+74.7077,+72.8094
2009-08-08 06:10:00 PDT,+75.8501,+69.7043,+72.2901,+71.6318,+74.7361,+73.0303
2009-08-08 06:11:00 PDT,+75.978,+70.3831,+72.0154,+71.2222,+74.7645,+73.2625
2009-08-08 06:12:00 PDT,+75.0554,+70.9663,+71.7682,+70.8828,+74.7929,+73.4594
2009-08-08 06:13:00 PDT,+74.0855,+71.4691,+72.0514,+71.0435,+74.8213,+73.6275
2009-08-08 06:14:00 PDT,+74.3365,+71.9045,+72.3363,+71.4897,+74.8498,+73.7723
2009-08-08 06:15:00 PDT,+74.767,+72.2832,+72.5817,+71.8431,+74.8783,+73.8979
2009-08-08 06:16:00 PDT,+75.114,+72.6143,+72.7941,+72.1256,+74.9069,+73.9542
2009-08-08 06:17:00 PDT,+75.3965,+72.9055,+72.9791,+72.3539,+74.9356,+73.3116
2009-08-08 06:18:00 PDT,+75.6295,+73.1631,+73.1412,+72.5406,+74.9644,+72.8225
2009-08-08 06:19:00 PDT,+75.8242,+73.3926,+73.2843,+72.6957,+74.9933,+73.1008
2009-08-08 06:20:00 PDT,+75.9896,+73.5985,+73.4117,+72.8267,+74.544,+73.3358
2009-08-08 06:21:00 PDT,+74.9616,+73.7846,+73.5259,+72.9391,+74.0268,+73.5355
2009-08-08 06:22:00 PDT,+74.0425,+73.9542,+73.6291,+73.0375,+73.584,+73.7064
2009-08-08 06:23:00 PDT,+74.4685,+74.1099,+73.7234,+73.1253,+73.2038,+73.8539
2009-08-08 06:24:00 PDT,+74.904,+74.1988,+73.8101,+73.2048,+73.1217,+73.9822
2009-08-08 06:25:00 PDT,+75.2557,+71.251,+73.8906,+72.9622,+73.4159,+73.452
2009-08-08 06:26:00 PDT,+75.5427,+68.7498,+73.966,+72.3174,+73.6674,+72.9008
2009-08-08 06:27:00 PDT,+75.78,+69.6042,+74.0371,+71.7991,+73.8831,+73.0757
2009-08-08 06:28:00 PDT,+75.979,+70.3367,+74.1047,+71.3777,+74.0689,+73.3271
2009-08-08 06:29:00 PDT,+75.0182,+70.9667,+74.1694,+71.0309,+74.2297,+73.5406
2009-08-08 06:30:00 PDT,+74.1146,+71.5108,+74.2318,+70.7554,+74.3695,+73.7232
2009-08-08 06:31:00 PDT,+74.4745,+71.9824,+73.9001,+71.2798,+74.4917,+73.8806
2009-08-08 06:32:00 PDT,+74.9337,+72.3934,+73.4569,+71.6945,+74.5994,+73.9106
2009-08-08 06:33:00 PDT,+75.3044,+72.7533,+73.0703,+72.0255,+74.6947,+73.3005
2009-08-08 06:34:00 PDT,+75.607,+73.0703,+72.7309,+72.2923,+74.7799,+72.8918
2009-08-08 06:35:00 PDT,+75.857,+73.3513,+72.431,+72.5101,+74.8564,+73.1835
2009-08-08 06:36:00 PDT,+75.6151,+73.6022,+72.1642,+72.6905,+74.9259,+73.4303
2009-08-08 06:37:00 PDT,+74.6173,+73.8278,+71.925,+72.8422,+74.9893,+73.6404
2009-08-08 06:38:00 PDT,+74.1556,+74.0321,+71.8151,+72.9721,+74.5417,+73.8206
2009-08-08 06:39:00 PDT,+74.6996,+74.2186,+72.1542,+73.0853,+74.0553,+73.9765
2009-08-08 06:40:00 PDT,+75.1364,+71.8381,+72.4463,+73.1859,+73.639,+73.483
2009-08-08 06:41:00 PDT,+75.4907,+69.2469,+72.699,+73.0276,+73.2814,+72.9514
2009-08-08 06:42:00 PDT,+75.7813,+69.5407,+72.9191,+72.3867,+73.0276,+73.1298
2009-08-08 06:43:00 PDT,+75.8841,+70.3196,+73.112,+71.8726,+73.3636,+73.3959
2009-08-08 06:44:00 PDT,+74.8534,+70.9901,+73.2822,+71.4561,+73.6507,+73.6222
2009-08-08 06:45:00 PDT,+74.0257,+71.5697,+73.4335,+71.1144,+73.8968,+73.8159
2009-08-08 06:46:00 PDT,+74.5586,+72.0727,+73.5692,+70.83,+74.1086,+73.9832
2009-08-08 06:47:00 PDT,+75.0419,+72.5115,+73.6918,+71.1342,+74.2916,+73.4649
2009-08-08 06:48:00 PDT,+75.4328,+72.8963,+73.8036,+71.597,+74.4506,+72.9474
2009-08-08 06:49:00 PDT,+75.7523,+73.2357,+73.9064,+71.966,+74.5895,+73.1721
2009-08-08 06:50:00 PDT,+75.9242,+73.5371,+74.0018,+72.2634,+74.7115,+73.4425
2009-08-08 06:51:00 PDT,+74.9045,+73.8066,+74.091,+72.5061,+74.8195,+73.6726
2009-08-08 06:52:00 PDT,+74.0859,+74.0492,+74.175,+72.7068,+74.9157,+73.8699
2009-08-08 06:53:00 PDT,+74.5294,+73.9959,+74.2257,+72.8755,+74.9911,+73.8427
2009-08-08 06:54:00 PDT,+75.0363,+71.1576,+73.7584,+73.0198,+74.4611,+73.2773
2009-08-08 06:55:00 PDT,+75.446,+68.9698,+73.3529,+73.1455,+74.0086,+72.997
2009-08-08 06:56:00 PDT,+75.7808,+69.865,+72.9991,+73.2143,+73.6212,+73.3045
2009-08-08 06:57:00 PDT,+75.7618,+70.6347,+72.6888,+72.5529,+73.2884,+73.5652
2009-08-08 06:58:00 PDT,+74.7927,+71.299,+72.4146,+72.0247,+73.0012,+73.7878
2009-08-08 06:59:00 PDT,+74.0141,+71.8747,+72.1706,+71.5987,+73.3618,+73.9793
2009-08-08 07:00:00 PDT,+74.6028,+72.3758,+71.952,+71.2511,+73.6698,+73.4941
2009-08-08 07:01:00 PDT,+75.146,+72.8287,+71.7642,+70.9776,+73.9482,+73.0077
