# file...... Voltage_652.csv
# date...... Wed Dec 01 07:21:59 2010
# user...... D3P313
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2376.15,-65.2393,-1253.24,-2070.71,-1175.94,+2096.79
2000-01-01 00:01:00 PST,+2361.07,-64.9906,-1245.53,-2057.58,-1168.48,+2083.61
2000-01-01 00:02:00 PST,+2344.65,-65.1675,-1239.07,-2043.35,-1161.71,+2070.59
2000-01-01 00:03:00 PST,+2334.57,-79.9808,-1236.16,-2026.62,-1137.42,+2052.19
2000-01-01 00:04:00 PST,+2335.2,-80.4837,-1227.32,-2014.75,-1136.98,+2051.72
2000-01-01 00:05:00 PST,+2314.71,-99.7656,-1231.73,-2003.7,-1143.69,+2045.38
2000-01-01 00:06:00 PST,+2300.02,-85.6058,-1220.5,-1985.73,-1143.45,+2027.83
2000-01-01 00:07:00 PST,+2305.33,-75.0347,-1218.74,-1978.1,-1141.8,+2032.38
2000-01-01 00:08:00 PST,+2306.68,-73.7403,-1217.05,-1979.83,-1142.38,+2032.07
2000-01-01 00:09:00 PST,+2311.45,-68.0864,-1213.64,-1980.48,-1143.85,+2033.2
2000-01-01 00:10:00 PST,+2316.34,-53.6186,-1212.85,-1972.97,-1150.61,+2038.89
2000-01-01 00:11:00 PST,+2317.57,-48.9051,-1212.43,-1974.4,-1160.17,+2039.87
2000-01-01 00:12:00 PST,+2324.45,-30.6508,-1197.56,-1966.66,-1154.48,+2033.77
2000-01-01 00:13:00 PST,+2316.05,-33.688,-1206.23,-1948.5,-1141.73,+2036.45
2000-01-01 00:14:00 PST,+2314.11,-45.2232,-1218.36,-1953.19,-1146.48,+2044.89
2000-01-01 00:15:00 PST,+2316.62,-48.1353,-1214.39,-1958.55,-1140.77,+2042.41
2000-01-01 00:16:00 PST,+2315.34,-53.5962,-1211.64,-1965.32,-1138.03,+2038.66
