# file...... IEEE_13_house_EVs_work_transformer_power.csv
# date...... Fri Mar 30 15:35:22 2012
# user...... D3X593
# host...... (null)
# target.... transformer 24
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in.real,power_in.imag
2009-07-01 01:51:00 MDT,+86992.1,+18480.9
2009-07-01 01:52:00 MDT,+108766,+24157.3
2009-07-01 01:53:00 MDT,+102713,+22602.4
2009-07-01 01:54:00 MDT,+107533,+23844.3
2009-07-01 01:55:00 MDT,+130911,+28842.5
2009-07-01 01:56:00 MDT,+134546,+29782.1
2009-07-01 01:57:00 MDT,+149020,+33639.8
2009-07-01 01:58:00 MDT,+130221,+28662.6
2009-07-01 01:59:00 MDT,+117639,+25331.2
2009-07-01 02:00:00 MDT,+105134,+22095.9
2009-07-01 02:01:00 MDT,+117462,+25362.1
2009-07-01 02:02:00 MDT,+118532,+24575.8
2009-07-01 02:03:00 MDT,+97730.1,+19054.4
2009-07-01 02:04:00 MDT,+108678,+20679.5
2009-07-01 02:05:00 MDT,+114955,+22338.3
2009-07-01 02:06:00 MDT,+150099,+29434.1
2009-07-01 02:07:00 MDT,+137023,+25975
2009-07-01 02:08:00 MDT,+156729,+31223.9
2009-07-01 02:09:00 MDT,+142384,+27404.8
2009-07-01 02:10:00 MDT,+139675,+26741.2
2009-07-01 02:11:00 MDT,+123577,+22546.1
2009-07-01 02:12:00 MDT,+145200,+28247.2
2009-07-01 02:13:00 MDT,+151261,+30888.5
2009-07-01 02:14:00 MDT,+148980,+30272.4
2009-07-01 02:15:00 MDT,+94532.9,+18241.8
2009-07-01 02:16:00 MDT,+72573.5,+12567.1
2009-07-01 02:17:00 MDT,+91759.5,+17624.1
2009-07-01 02:18:00 MDT,+115444,+23798.7
2009-07-01 02:19:00 MDT,+155380,+34284
2009-07-01 02:20:00 MDT,+160842,+35760.3
2009-07-01 02:21:00 MDT,+149162,+32648.4
2009-07-01 02:22:00 MDT,+130587,+27812.3
2009-07-01 02:23:00 MDT,+117711,+24358
2009-07-01 02:24:00 MDT,+129544,+27591.2
2009-07-01 02:25:00 MDT,+120260,+25232.4
2009-07-01 02:26:00 MDT,+107700,+23095.1
2009-07-01 02:27:00 MDT,+74598.6,+15460.2
2009-07-01 02:28:00 MDT,+77642.8,+15162.6
2009-07-01 02:29:00 MDT,+116392,+24117.7
2009-07-01 02:30:00 MDT,+132554,+28436.7
2009-07-01 02:31:00 MDT,+142114,+30866.5
2009-07-01 02:32:00 MDT,+130977,+27918.1
2009-07-01 02:33:00 MDT,+145554,+31855.2
2009-07-01 02:34:00 MDT,+137669,+28443
2009-07-01 02:35:00 MDT,+131698,+25727
2009-07-01 02:36:00 MDT,+148732,+30300.8
2009-07-01 02:37:00 MDT,+144516,+29304.6
2009-07-01 02:38:00 MDT,+149144,+30447.9
2009-07-01 02:39:00 MDT,+125272,+23993.7
2009-07-01 02:40:00 MDT,+115049,+21328.6
2009-07-01 02:41:00 MDT,+88524.3,+14407.8
2009-07-01 02:42:00 MDT,+95333.7,+16157.4
2009-07-01 02:43:00 MDT,+116645,+22947.1
2009-07-01 02:44:00 MDT,+145663,+29334.5
2009-07-01 02:45:00 MDT,+151105,+30729.8
2009-07-01 02:46:00 MDT,+147371,+29740.9
2009-07-01 02:47:00 MDT,+137352,+27118.7
2009-07-01 02:48:00 MDT,+158462,+32778.5
