# file...... b1m1_house_data.csv
# date...... Thu Jun 23 16:11:33 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,b1m1_house:air_temperature, b1m1_house:outdoor_temperature, b1m1_house:is_COOL_on, b1m1_house:cooling_setpoint, b1m1_house_node:measured_real_power, b1m1_house_node:measured_real_energy, b1m1_solar_inv:VA_Out.real, b1m1_solar_meter:measured_real_energy
2009-08-08 04:37:05 PDT,+71.8421,+63.283,+0,+75,+945.066,+111.57,+0.00243766,-0.000265893
2009-08-08 04:37:10 PDT,+71.8391,+63.283,+0,+75,+945.066,+112.883,+0.00243747,-0.000269279
2009-08-08 04:37:15 PDT,+71.8361,+63.283,+0,+75,+945.066,+114.195,+0.00243729,-0.000272664
2009-08-08 04:37:20 PDT,+71.8332,+63.283,+0,+75,+945.066,+115.508,+0.00243711,-0.000276049
2009-08-08 04:37:25 PDT,+71.8303,+63.283,+0,+75,+945.066,+116.821,+0.00243693,-0.000279434
2009-08-08 04:37:30 PDT,+71.8275,+63.283,+0,+75,+945.066,+118.133,+0.00243675,-0.000282819
2009-08-08 04:37:35 PDT,+71.8246,+63.283,+0,+75,+945.066,+119.446,+0.00243657,-0.000286203
2009-08-08 04:37:40 PDT,+71.8219,+63.283,+0,+75,+945.066,+120.758,+0.00243639,-0.000289587
2009-08-08 04:37:45 PDT,+71.8191,+63.283,+0,+75,+945.066,+122.071,+0.0024362,-0.000292971
2009-08-08 04:37:50 PDT,+71.8164,+63.283,+0,+75,+945.066,+123.384,+0.00243602,-0.000296355
2009-08-08 04:37:55 PDT,+71.8138,+63.283,+0,+75,+945.066,+124.696,+0.00243584,-0.000299738
2009-08-08 04:38:00 PDT,+71.8111,+63.316,+0,+75,+945.065,+126.009,+0.00248437,-0.000303121
2009-08-08 04:38:05 PDT,+71.8087,+63.316,+0,+75,+945.065,+127.321,+0.00248408,-0.000306572
2009-08-08 04:38:10 PDT,+71.8062,+63.316,+0,+75,+945.065,+128.634,+0.00248389,-0.000310022
2009-08-08 04:38:15 PDT,+71.8038,+63.316,+0,+75,+945.065,+129.947,+0.00248371,-0.000313472
2009-08-08 04:38:20 PDT,+71.8015,+63.316,+0,+75,+945.065,+131.259,+0.00248352,-0.000316921
2009-08-08 04:38:25 PDT,+71.7991,+63.316,+0,+75,+945.065,+132.572,+0.00248333,-0.00032037
2009-08-08 04:38:30 PDT,+71.7968,+63.316,+0,+75,+945.065,+133.884,+0.00248315,-0.00032382
2009-08-08 04:38:35 PDT,+71.7945,+63.316,+0,+75,+945.065,+135.197,+0.00248296,-0.000327268
2009-08-08 04:38:40 PDT,+71.7923,+63.316,+0,+75,+945.065,+136.509,+0.00248277,-0.000330717
2009-08-08 04:38:45 PDT,+71.79,+63.316,+0,+75,+945.065,+137.822,+0.00248259,-0.000334165
2009-08-08 04:38:50 PDT,+71.7878,+63.316,+0,+75,+945.065,+139.135,+0.0024824,-0.000337613
2009-08-08 04:38:55 PDT,+71.7857,+63.316,+0,+75,+945.065,+140.447,+0.00248221,-0.000341061
2009-08-08 04:39:00 PDT,+71.7835,+63.349,+0,+75,+945.065,+141.76,+0.00253068,-0.000344509
2009-08-08 04:39:05 PDT,+71.7815,+63.349,+0,+75,+945.065,+143.072,+0.00253038,-0.000348023
2009-08-08 04:39:10 PDT,+71.7795,+63.349,+0,+75,+945.065,+144.385,+0.00253019,-0.000351538
2009-08-08 04:39:15 PDT,+71.7776,+63.349,+0,+75,+945.065,+145.698,+0.00252999,-0.000355052
2009-08-08 04:39:20 PDT,+71.7756,+63.349,+0,+75,+945.065,+147.01,+0.0025298,-0.000358566
2009-08-08 04:39:25 PDT,+71.7737,+63.349,+0,+75,+945.065,+148.323,+0.00252961,-0.000362079
2009-08-08 04:39:30 PDT,+71.7718,+63.349,+0,+75,+945.065,+149.635,+0.00252942,-0.000365593
2009-08-08 04:39:35 PDT,+71.77,+63.349,+0,+75,+945.065,+150.948,+0.00252923,-0.000369106
2009-08-08 04:39:40 PDT,+71.7681,+63.349,+0,+75,+945.065,+152.261,+0.00252904,-0.000372619
2009-08-08 04:39:45 PDT,+71.7663,+63.349,+0,+75,+945.065,+153.573,+0.00252885,-0.000376131
2009-08-08 04:39:50 PDT,+71.7645,+63.349,+0,+75,+945.065,+154.886,+0.00252865,-0.000379643
2009-08-08 04:39:55 PDT,+71.7627,+63.349,+0,+75,+945.065,+156.198,+0.00252846,-0.000383155
2009-08-08 04:40:00 PDT,+71.7609,+63.382,+0,+75,+945.065,+157.511,+0.00257686,-0.000386667
2009-08-08 04:40:05 PDT,+71.7593,+63.382,+0,+75,+945.065,+158.824,+0.00257655,-0.000390246
2009-08-08 04:40:10 PDT,+71.7577,+63.382,+0,+75,+945.065,+160.136,+0.00257636,-0.000393825
2009-08-08 04:40:15 PDT,+71.7561,+63.382,+0,+75,+945.065,+161.449,+0.00257616,-0.000397403
2009-08-08 04:40:20 PDT,+71.7545,+63.382,+0,+75,+945.065,+162.761,+0.00257597,-0.000400981
2009-08-08 04:40:25 PDT,+71.7529,+63.382,+0,+75,+945.065,+164.074,+0.00257577,-0.000404559
2009-08-08 04:40:30 PDT,+71.7514,+63.382,+0,+75,+945.065,+165.386,+0.00257557,-0.000408136
2009-08-08 04:40:35 PDT,+71.7498,+63.382,+0,+75,+945.065,+166.699,+0.00257538,-0.000411713
2009-08-08 04:40:40 PDT,+71.7483,+63.382,+0,+75,+945.065,+168.012,+0.00257518,-0.00041529
2009-08-08 04:40:45 PDT,+71.7468,+63.382,+0,+75,+945.065,+169.324,+0.00257498,-0.000418867
2009-08-08 04:40:50 PDT,+71.7453,+63.382,+0,+75,+945.065,+170.637,+0.00257478,-0.000422443
2009-08-08 04:40:55 PDT,+71.7438,+63.382,+0,+75,+945.065,+171.949,+0.00257459,-0.000426019
2009-08-08 04:41:00 PDT,+71.7423,+63.415,+0,+75,+945.065,+173.262,+0.00262293,-0.000429595
2009-08-08 04:41:05 PDT,+71.7409,+63.415,+0,+75,+945.065,+174.575,+0.00262261,-0.000433238
2009-08-08 04:41:10 PDT,+71.7396,+63.415,+0,+75,+945.065,+175.887,+0.00262241,-0.000436881
2009-08-08 04:41:15 PDT,+71.7383,+63.415,+0,+75,+945.065,+177.2,+0.00262221,-0.000440523
2009-08-08 04:41:20 PDT,+71.737,+63.415,+0,+75,+945.065,+178.512,+0.002622,-0.000444165
2009-08-08 04:41:25 PDT,+71.7357,+63.415,+0,+75,+945.065,+179.825,+0.0026218,-0.000447807
2009-08-08 04:41:30 PDT,+71.7344,+63.415,+0,+75,+945.065,+181.138,+0.0026216,-0.000451448
2009-08-08 04:41:35 PDT,+71.7331,+63.415,+0,+75,+945.065,+182.45,+0.0026214,-0.000455089
2009-08-08 04:41:40 PDT,+71.7319,+63.415,+0,+75,+945.065,+183.763,+0.0026212,-0.00045873
2009-08-08 04:41:45 PDT,+71.7306,+63.415,+0,+75,+945.065,+185.075,+0.002621,-0.00046237
2009-08-08 04:41:50 PDT,+71.7293,+63.415,+0,+75,+945.065,+186.388,+0.00262079,-0.000466011
2009-08-08 04:41:55 PDT,+71.7281,+63.415,+0,+75,+945.065,+187.701,+0.00262059,-0.000469651
2009-08-08 04:42:00 PDT,+71.7268,+63.448,+0,+75,+945.065,+189.013,+0.00266886,-0.00047329
2009-08-08 04:42:05 PDT,+71.7257,+63.448,+0,+75,+945.065,+190.326,+0.00266854,-0.000476997
2009-08-08 04:42:10 PDT,+71.7247,+63.448,+0,+75,+945.065,+191.638,+0.00266833,-0.000480703
2009-08-08 04:42:15 PDT,+71.7236,+63.448,+0,+75,+945.065,+192.951,+0.00266813,-0.00048441
2009-08-08 04:42:20 PDT,+71.7225,+63.448,+0,+75,+945.065,+194.263,+0.00266792,-0.000488115
2009-08-08 04:42:25 PDT,+71.7214,+63.448,+0,+75,+945.065,+195.576,+0.00266771,-0.000491821
2009-08-08 04:42:30 PDT,+71.7203,+63.448,+0,+75,+945.065,+196.889,+0.00266751,-0.000495526
2009-08-08 04:42:35 PDT,+71.7193,+63.448,+0,+75,+945.065,+198.201,+0.0026673,-0.000499231
2009-08-08 04:42:40 PDT,+71.7182,+63.448,+0,+75,+945.065,+199.514,+0.00266709,-0.000502935
2009-08-08 04:42:45 PDT,+71.7171,+63.448,+0,+75,+945.065,+200.826,+0.00266689,-0.00050664
2009-08-08 04:42:50 PDT,+71.7161,+63.448,+0,+75,+945.065,+202.139,+0.00266668,-0.000510344
2009-08-08 04:42:55 PDT,+71.715,+63.448,+0,+75,+945.065,+203.452,+0.00266647,-0.000514047
2009-08-08 04:43:00 PDT,+71.714,+63.481,+0,+75,+945.065,+204.764,+0.00271468,-0.000517751
2009-08-08 04:43:05 PDT,+71.7131,+63.481,+0,+75,+945.065,+206.077,+0.00271435,-0.000521521
2009-08-08 04:43:10 PDT,+71.7121,+63.481,+0,+75,+945.065,+207.389,+0.00271414,-0.000525291
2009-08-08 04:43:15 PDT,+71.7112,+63.481,+0,+75,+945.065,+208.702,+0.00271392,-0.000529061
2009-08-08 04:43:20 PDT,+71.7103,+63.481,+0,+75,+945.065,+210.015,+0.00271371,-0.00053283
2009-08-08 04:43:25 PDT,+71.7094,+63.481,+0,+75,+945.065,+211.327,+0.0027135,-0.000536599
2009-08-08 04:43:30 PDT,+71.7085,+63.481,+0,+75,+945.065,+212.64,+0.00271329,-0.000540368
2009-08-08 04:43:35 PDT,+71.7076,+63.481,+0,+75,+945.065,+213.952,+0.00271308,-0.000544136
2009-08-08 04:43:40 PDT,+71.7067,+63.481,+0,+75,+945.065,+215.265,+0.00271287,-0.000547904
2009-08-08 04:43:45 PDT,+71.7058,+63.481,+0,+75,+945.065,+216.578,+0.00271266,-0.000551672
2009-08-08 04:43:50 PDT,+71.7049,+63.481,+0,+75,+945.065,+217.89,+0.00271244,-0.00055544
2009-08-08 04:43:55 PDT,+71.704,+63.481,+0,+75,+945.065,+219.203,+0.00271223,-0.000559207
2009-08-08 04:44:00 PDT,+71.7032,+63.514,+0,+75,+945.065,+220.515,+0.00276037,-0.000562974
2009-08-08 04:44:05 PDT,+71.7024,+63.514,+0,+75,+945.065,+221.828,+0.00276003,-0.000566808
2009-08-08 04:44:10 PDT,+71.7016,+63.514,+0,+75,+945.065,+223.14,+0.00275981,-0.000570641
2009-08-08 04:44:15 PDT,+71.7009,+63.514,+0,+75,+945.065,+224.453,+0.0027596,-0.000574474
2009-08-08 04:44:20 PDT,+71.7001,+63.514,+0,+75,+945.065,+225.766,+0.00275938,-0.000578307
2009-08-08 04:44:25 PDT,+71.6994,+63.514,+0,+75,+945.065,+227.078,+0.00275916,-0.00058214
2009-08-08 04:44:30 PDT,+71.6986,+63.514,+0,+75,+945.065,+228.391,+0.00275894,-0.000585972
2009-08-08 04:44:35 PDT,+71.6979,+63.514,+0,+75,+945.065,+229.703,+0.00275873,-0.000589804
2009-08-08 04:44:40 PDT,+71.6971,+63.514,+0,+75,+945.065,+231.016,+0.00275851,-0.000593635
2009-08-08 04:44:45 PDT,+71.6963,+63.514,+0,+75,+945.065,+232.329,+0.00275829,-0.000597467
2009-08-08 04:44:50 PDT,+71.6956,+63.514,+0,+75,+945.065,+233.641,+0.00275808,-0.000601298
2009-08-08 04:44:55 PDT,+71.6948,+63.514,+0,+75,+945.065,+234.954,+0.00275786,-0.000605128
2009-08-08 04:45:00 PDT,+71.6941,+63.547,+0,+75,+945.065,+236.266,+0.00280593,-0.000608959
2009-08-08 04:45:05 PDT,+71.6934,+63.547,+0,+75,+945.065,+237.579,+0.00280558,-0.000612856
2009-08-08 04:45:10 PDT,+71.6928,+63.547,+0,+75,+945.065,+238.892,+0.00280536,-0.000616752
2009-08-08 04:45:15 PDT,+71.6922,+63.547,+0,+75,+945.065,+240.204,+0.00280514,-0.000620649
2009-08-08 04:45:20 PDT,+71.6915,+63.547,+0,+75,+945.065,+241.517,+0.00280492,-0.000624545
2009-08-08 04:45:25 PDT,+71.6909,+63.547,+0,+75,+945.065,+242.829,+0.0028047,-0.00062844
2009-08-08 04:45:30 PDT,+71.6903,+63.547,+0,+75,+945.065,+244.142,+0.00280448,-0.000632336
2009-08-08 04:45:35 PDT,+71.6896,+63.547,+0,+75,+945.065,+245.455,+0.00280426,-0.000636231
2009-08-08 04:45:40 PDT,+71.689,+63.547,+0,+75,+945.065,+246.767,+0.00280403,-0.000640126
2009-08-08 04:45:45 PDT,+71.6883,+63.547,+0,+75,+945.065,+248.08,+0.00280381,-0.00064402
2009-08-08 04:45:50 PDT,+71.6877,+63.547,+0,+75,+945.065,+249.392,+0.00280359,-0.000647914
2009-08-08 04:45:55 PDT,+71.687,+63.547,+0,+75,+945.065,+250.705,+0.00280337,-0.000651808
2009-08-08 04:46:00 PDT,+71.6864,+63.58,+0,+75,+945.065,+252.017,+0.00285137,-0.000655702
2009-08-08 04:46:05 PDT,+71.6858,+63.58,+0,+75,+945.065,+253.33,+0.00285102,-0.000659662
2009-08-08 04:46:10 PDT,+71.6853,+63.58,+0,+75,+945.065,+254.643,+0.00285079,-0.000663622
2009-08-08 04:46:15 PDT,+71.6848,+63.58,+0,+75,+945.065,+255.955,+0.00285057,-0.000667581
2009-08-08 04:46:20 PDT,+71.6843,+63.58,+0,+75,+945.065,+257.268,+0.00285034,-0.00067154
2009-08-08 04:46:25 PDT,+71.6837,+63.58,+0,+75,+945.065,+258.58,+0.00285012,-0.000675499
2009-08-08 04:46:30 PDT,+71.6832,+63.58,+0,+75,+945.065,+259.893,+0.00284989,-0.000679458
2009-08-08 04:46:35 PDT,+71.6827,+63.58,+0,+75,+945.065,+261.206,+0.00284966,-0.000683416
2009-08-08 04:46:40 PDT,+71.6821,+63.58,+0,+75,+945.065,+262.518,+0.00284944,-0.000687374
2009-08-08 04:46:45 PDT,+71.6816,+63.58,+0,+75,+945.065,+263.831,+0.00284921,-0.000691331
2009-08-08 04:46:50 PDT,+71.681,+63.58,+0,+75,+945.065,+265.143,+0.00284898,-0.000695289
2009-08-08 04:46:55 PDT,+71.6804,+63.58,+0,+75,+945.065,+266.456,+0.00284876,-0.000699245
2009-08-08 04:47:00 PDT,+71.6799,+63.613,+0,+75,+945.065,+267.769,+0.00289669,-0.000703202
2009-08-08 04:47:05 PDT,+71.6795,+63.613,+0,+75,+945.065,+269.081,+0.00289633,-0.000707225
2009-08-08 04:47:10 PDT,+71.679,+63.613,+0,+75,+945.065,+270.394,+0.0028961,-0.000711248
2009-08-08 04:47:15 PDT,+71.6786,+63.613,+0,+75,+945.065,+271.706,+0.00289587,-0.00071527
2009-08-08 04:47:20 PDT,+71.6781,+63.613,+0,+75,+945.065,+273.019,+0.00289564,-0.000719292
2009-08-08 04:47:25 PDT,+71.6777,+63.613,+0,+75,+945.065,+274.332,+0.00289541,-0.000723314
2009-08-08 04:47:30 PDT,+71.6772,+63.613,+0,+75,+945.065,+275.644,+0.00289518,-0.000727335
2009-08-08 04:47:35 PDT,+71.6768,+63.613,+0,+75,+945.065,+276.957,+0.00289495,-0.000731357
2009-08-08 04:47:40 PDT,+71.6763,+63.613,+0,+75,+945.065,+278.269,+0.00289472,-0.000735377
2009-08-08 04:47:45 PDT,+71.6758,+63.613,+0,+75,+945.065,+279.582,+0.00289449,-0.000739398
2009-08-08 04:47:50 PDT,+71.6754,+63.613,+0,+75,+945.065,+280.894,+0.00289426,-0.000743418
2009-08-08 04:47:55 PDT,+71.6749,+63.613,+0,+75,+945.065,+282.207,+0.00289402,-0.000747438
2009-08-08 04:48:00 PDT,+71.6744,+63.646,+0,+75,+945.065,+283.52,+0.00294189,-0.000751457
2009-08-08 04:48:05 PDT,+71.6741,+63.646,+0,+75,+945.065,+284.832,+0.00294153,-0.000755543
2009-08-08 04:48:10 PDT,+71.6737,+63.646,+0,+75,+945.065,+286.145,+0.00294129,-0.000759629
2009-08-08 04:48:15 PDT,+71.6733,+63.646,+0,+75,+945.065,+287.457,+0.00294106,-0.000763714
2009-08-08 04:48:20 PDT,+71.673,+63.646,+0,+75,+945.065,+288.77,+0.00294082,-0.000767799
2009-08-08 04:48:25 PDT,+71.6726,+63.646,+0,+75,+945.065,+290.083,+0.00294058,-0.000771883
2009-08-08 04:48:30 PDT,+71.6722,+63.646,+0,+75,+945.065,+291.395,+0.00294035,-0.000775967
2009-08-08 04:48:35 PDT,+71.6718,+63.646,+0,+75,+946.629,+292.708,+0.00294011,-0.000780051
2009-08-08 04:48:40 PDT,+71.6715,+63.646,+0,+75,+946.629,+294.023,+0.00293988,-0.000784134
2009-08-08 04:48:45 PDT,+71.6711,+63.646,+0,+75,+946.629,+295.337,+0.00293964,-0.000788218
2009-08-08 04:48:50 PDT,+71.6707,+63.646,+0,+75,+946.629,+296.652,+0.0029394,-0.0007923
2009-08-08 04:48:55 PDT,+71.6703,+63.646,+0,+75,+946.629,+297.967,+0.00293917,-0.000796383
2009-08-08 04:49:00 PDT,+71.6699,+63.679,+0,+75,+946.629,+299.282,+0.00298697,-0.000800465
2009-08-08 04:49:05 PDT,+71.6696,+63.679,+0,+75,+946.629,+300.596,+0.0029866,-0.000804614
2009-08-08 04:49:10 PDT,+71.6693,+63.679,+0,+75,+946.629,+301.911,+0.00298635,-0.000808762
2009-08-08 04:49:15 PDT,+71.669,+63.679,+0,+75,+946.629,+303.226,+0.00298611,-0.000812909
