# file...... IEEE_13_house_passiveDR_transformer_power.csv
# date...... Tue Nov 16 13:13:55 2010
# user...... D3P313
# host...... (null)
# target.... transformer 27
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2000-08-01 00:52:00 PDT,+113572,-47714.6,+101648,+1174.09,+73019.1,+1523.34,+113571,-47721.3,+101647,+1169.54,+73018.7,+1520.99,+1.00658,+6.68217
2000-08-01 00:53:00 PDT,+108301,-47933.4,+102757,+1568.21,+72420.1,+1435.2,+108300,-47939.6,+102756,+1563.56,+72419.8,+1432.89,+0.930767,+6.17678
2000-08-01 00:54:00 PDT,+108437,-47876.2,+102801,+1660,+73075.1,+1661.84,+108436,-47882.4,+102800,+1655.34,+73074.8,+1659.48,+0.932346,+6.1873
2000-08-01 00:55:00 PDT,+112016,-47874.5,+103980,+2047.68,+72521.8,+1517.3,+112015,-47881,+103979,+2042.92,+72521.4,+1514.98,+0.984409,+6.5344
2000-08-01 00:56:00 PDT,+110467,-48300.2,+105000,+2440.5,+70790.6,+1037.12,+110466,-48306.6,+104999,+2435.64,+70790.2,+1034.91,+0.964364,+6.40076
2000-08-01 00:57:00 PDT,+111441,-47891.6,+105715,+2727.54,+70479.4,+965.002,+111440,-47898.1,+105714,+2722.61,+70479,+962.811,+0.976032,+6.47855
2000-08-01 00:58:00 PDT,+110838,-47986.7,+102931,+1942.46,+70561.2,+1058.08,+110837,-47993.1,+102930,+1937.79,+70560.9,+1055.88,+0.967799,+6.42366
2000-08-01 00:59:00 PDT,+109040,-48509.6,+102574,+1846.28,+70096.2,+936.777,+109039,-48515.8,+102573,+1841.64,+70095.8,+934.61,+0.945033,+6.27189
2000-08-01 01:00:00 PDT,+109779,-48006,+100514,+1633.28,+69351.6,+889.757,+109778,-48012.4,+100514,+1628.83,+69351.3,+887.636,+0.952499,+6.32166
2000-08-01 01:01:00 PDT,+108981,-48246.6,+99979.8,+1498.87,+69794,+1054.25,+108980,-48252.9,+99979.1,+1494.47,+69793.6,+1052.1,+0.942503,+6.25502
2000-08-01 01:02:00 PDT,+102915,-48892.4,+100669,+1725.28,+69651.1,+1075.63,+102914,-48898.1,+100669,+1720.82,+69650.8,+1073.49,+0.861808,+5.71705
2000-08-01 01:03:00 PDT,+103156,-48786.2,+98979.1,+1236.07,+69865.8,+1169.19,+103155,-48791.9,+98978.5,+1231.75,+69865.5,+1167.03,+0.864397,+5.73431
2000-08-01 01:04:00 PDT,+102911,-48817.5,+98058,+1037.93,+69846.8,+1200.02,+102911,-48823.2,+98057.3,+1033.7,+69846.4,+1197.87,+0.861278,+5.71352
2000-08-01 01:05:00 PDT,+112088,-48484,+102677,+1185.6,+69395,+1072.03,+112087,-48490.5,+102677,+1180.96,+69394.6,+1069.9,+0.989356,+6.56737
2000-08-01 01:06:00 PDT,+111527,-48594.8,+102206,+1080.87,+69919.8,+1265.15,+111526,-48601.3,+102205,+1076.26,+69919.5,+1263,+0.981789,+6.51692
2000-08-01 01:07:00 PDT,+111388,-48597.8,+101980,+1073.04,+70186,+1361.62,+111387,-48604.3,+101979,+1068.46,+70185.7,+1359.45,+0.979756,+6.50337
2000-08-01 01:08:00 PDT,+111792,-48448.3,+106503,+1179.82,+69217,+1099.06,+111791,-48454.8,+106502,+1174.82,+69216.7,+1096.94,+0.984748,+6.53665
2000-08-01 01:09:00 PDT,+111685,-48459,+107906,+1666.95,+68616.4,+938.431,+111684,-48465.5,+107906,+1661.82,+68616,+936.354,+0.983237,+6.52658
2000-08-01 01:10:00 PDT,+111704,-48424.7,+107600,+1604.26,+68164.4,+841.377,+111703,-48431.3,+107599,+1599.16,+68164.1,+839.327,+0.983296,+6.52697
2000-08-01 01:11:00 PDT,+108324,-48166.1,+112422,+1924.69,+68723,+1041.9,+108323,-48172.3,+112421,+1919.12,+68722.7,+1039.82,+0.932568,+6.18879
2000-08-01 01:12:00 PDT,+107629,-48337.2,+112190,+1894.68,+68297.8,+944.851,+107629,-48343.3,+112189,+1889.14,+68297.5,+942.794,+0.923759,+6.13006
2000-08-01 01:13:00 PDT,+109132,-47837.6,+110820,+1530.7,+75807,+871.837,+109131,-47843.9,+110820,+1525.29,+75806.6,+869.304,+0.942086,+6.25224
2000-08-01 01:14:00 PDT,+109611,-47620.4,+100688,+1125.77,+75586.2,+864.57,+109610,-47626.7,+100687,+1121.3,+75585.9,+862.051,+0.947636,+6.28924
2000-08-01 01:15:00 PDT,+104850,-47786.7,+99954.7,+904.145,+75515.1,+910.201,+104849,-47792.6,+99954,+899.743,+75514.7,+907.686,+0.881287,+5.84691
2000-08-01 01:16:00 PDT,+103485,-48198.8,+96559,+1143.38,+76642.1,+1306.54,+103484,-48204.5,+96558.4,+1139.27,+76641.7,+1303.95,+0.865127,+5.73918
2000-08-01 01:17:00 PDT,+102137,-48600.3,+101754,+1452.35,+77470.9,+1605.43,+102136,-48606,+101753,+1447.79,+77470.5,+1602.78,+0.849403,+5.63435
2000-08-01 01:18:00 PDT,+102261,-48530.6,+101222,+1320.8,+77787.2,+1703.07,+102260,-48536.3,+101221,+1316.29,+77786.8,+1700.4,+0.850631,+5.64254
2000-08-01 01:19:00 PDT,+102155,-48537.7,+101221,+1325.42,+77452.3,+1605.64,+102154,-48543.4,+101220,+1320.91,+77451.9,+1602.99,+0.849236,+5.63324
2000-08-01 01:20:00 PDT,+101340,-48751.3,+101509,+1455.63,+76562,+1380.06,+101340,-48756.9,+101508,+1451.09,+76561.6,+1377.47,+0.839675,+5.5695
2000-08-01 01:21:00 PDT,+100781,-48867.1,+103039,+1979.81,+75349.5,+1086.35,+100780,-48872.7,+103038,+1975.14,+75349.1,+1083.85,+0.832957,+5.52471
2000-08-01 01:22:00 PDT,+101187,-48673.7,+103937,+2362.28,+67390.5,+1079.71,+101186,-48679.2,+103936,+2357.52,+67390.2,+1077.7,+0.837118,+5.55246
2000-08-01 01:23:00 PDT,+101082,-48673,+103456,+2259.21,+66984.7,+1010.78,+101081,-48678.5,+103456,+2254.49,+66984.4,+1008.8,+0.835715,+5.5431
2000-08-01 01:24:00 PDT,+101496,-48503.1,+103456,+2266.39,+66542,+879.087,+101495,-48508.7,+103455,+2261.68,+66541.7,+877.133,+0.84016,+5.57273
2000-08-01 01:25:00 PDT,+103133,-47947,+102319,+1970.67,+67127.9,+1065.16,+103132,-47952.7,+102318,+1966.06,+67127.6,+1063.17,+0.85873,+5.69653
2000-08-01 01:26:00 PDT,+101772,-48362.1,+103400,+2349.38,+66645.7,+969.865,+101771,-48367.7,+103399,+2344.66,+66645.4,+967.905,+0.842965,+5.59143
2000-08-01 01:27:00 PDT,+100430,-48722.3,+98112.5,+2053.2,+66683.9,+1004.59,+100429,-48727.8,+98111.8,+2048.96,+66683.6,+1002.63,+0.827361,+5.48741
2000-08-01 01:28:00 PDT,+105202,-48550.2,+97391,+1889.43,+66105.3,+824.635,+105201,-48556.1,+97390.4,+1885.25,+66105,+822.707,+0.891022,+5.91181
2000-08-01 01:29:00 PDT,+104645,-48692.6,+95980,+1498.19,+67258.5,+1212.67,+104644,-48698.5,+95979.4,+1494.13,+67258.2,+1210.67,+0.884226,+5.86651
2000-08-01 01:30:00 PDT,+104036,-48830.8,+105031,+1679.75,+66670.5,+1053.86,+104035,-48836.6,+105030,+1674.89,+66670.2,+1051.9,+0.87672,+5.81647
2000-08-01 01:31:00 PDT,+104602,-48636.3,+105942,+2002.09,+66891.1,+1147.81,+104601,-48642.2,+105941,+1997.14,+66890.8,+1145.83,+0.883262,+5.86008
2000-08-01 01:32:00 PDT,+105680,-48208.5,+106798,+2287.05,+68041.8,+1531.27,+105679,-48214.5,+106797,+2282.02,+68041.4,+1529.23,+0.895496,+5.94164
2000-08-01 01:33:00 PDT,+106331,-47964.2,+106101,+2125.26,+67369.5,+1363.92,+106330,-47970.1,+106101,+2120.3,+67369.2,+1361.92,+0.903046,+5.99197
2000-08-01 01:34:00 PDT,+105777,-48095.2,+114175,+2122.88,+66417,+1103.34,+105776,-48101.1,+114174,+2117.14,+66416.7,+1101.39,+0.896125,+5.94583
2000-08-01 01:35:00 PDT,+107325,-47519.7,+114598,+2287.72,+66527.8,+1158.62,+107325,-47525.8,+114597,+2281.94,+66527.5,+1156.67,+0.914274,+6.06683
2000-08-01 01:36:00 PDT,+101308,-47996.6,+113630,+2026.94,+66421.3,+1145.96,+101307,-48002.1,+113629,+2021.25,+66421,+1144.02,+0.834414,+5.53443
2000-08-01 01:37:00 PDT,+104991,-48125.9,+112276,+1612.49,+70434.8,+1019.54,+104990,-48131.7,+112275,+1606.94,+70434.5,+1017.35,+0.885383,+5.87422
2000-08-01 01:38:00 PDT,+110898,-47386.6,+112297,+1621.17,+75766.3,+1355.44,+110897,-47393,+112296,+1615.62,+75766,+1352.91,+0.964889,+6.40426
2000-08-01 01:39:00 PDT,+115088,-47292.1,+113041,+1903.43,+75972.6,+1437.09,+115087,-47298.9,+113040,+1897.8,+75972.2,+1434.55,+1.0268,+6.81701
2000-08-01 01:40:00 PDT,+117438,-47683.5,+112442,+1761.3,+76689.9,+1655.89,+117437,-47690.5,+112441,+1755.73,+76689.5,+1653.29,+1.06532,+7.07381
2000-08-01 01:41:00 PDT,+116740,-47857,+111369,+1467.46,+76450.7,+1594.99,+116738,-47864,+111369,+1461.99,+76450.3,+1592.42,+1.05562,+7.0091
2000-08-01 01:42:00 PDT,+116583,-47857.4,+103204,+1516.19,+75420,+1305.68,+116582,-47864.4,+103203,+1511.5,+75419.6,+1303.17,+1.05321,+6.99304
2000-08-01 01:43:00 PDT,+116902,-47779.7,+103914,+1727.05,+79711,+1376.78,+116901,-47786.7,+103913,+1722.29,+79710.6,+1373.98,+1.05763,+7.02252
2000-08-01 01:44:00 PDT,+112215,-48027.3,+105702,+2218.65,+78955.7,+1200.11,+112214,-48033.9,+105701,+2213.73,+78955.3,+1197.37,+0.988325,+6.5605
2000-08-01 01:45:00 PDT,+106930,-48372.2,+110195,+2341.12,+79048.7,+1247.71,+106929,-48378.2,+110194,+2335.77,+79048.3,+1244.95,+0.914082,+6.06554
2000-08-01 01:46:00 PDT,+103321,-48325.1,+109640,+2254.56,+73942.2,+1076.69,+103320,-48330.8,+109639,+2249.27,+73941.9,+1074.28,+0.863691,+5.7296
2000-08-01 01:47:00 PDT,+103211,-48370.4,+110261,+2478.09,+74364.6,+1209.04,+103210,-48376.1,+110260,+2472.73,+74364.2,+1206.61,+0.862481,+5.72154
2000-08-01 01:48:00 PDT,+98555,-48498,+109603,+2289.3,+75049.3,+1452.07,+98554.2,-48503.3,+109603,+2284.01,+75048.9,+1449.59,+0.8013,+5.31366
2000-08-01 01:49:00 PDT,+97782.2,-48727.2,+107854,+1767.57,+74680.5,+1354.37,+97781.4,-48732.4,+107853,+1762.44,+74680.1,+1351.91,+0.792757,+5.25671
2000-08-01 01:50:00 PDT,+107566,-48151.6,+105652,+1089.91,+78910.7,+1337.44,+107565,-48157.8,+105651,+1084.99,+78910.3,+1334.69,+0.921679,+6.11619
2000-08-01 01:51:00 PDT,+116682,-47856.2,+93272.7,+1302.41,+79487.9,+1502.77,+116681,-47863.2,+93272.2,+1298.57,+79487.5,+1499.98,+1.05473,+7.00319
2000-08-01 01:52:00 PDT,+121164,-47762.9,+92460.1,+1082.1,+78374.6,+1156.28,+121163,-47770.4,+92459.5,+1078.33,+78374.2,+1153.57,+1.12449,+7.46828
2000-08-01 01:53:00 PDT,+125583,-47808.9,+92486.7,+1111.02,+78148,+1106.78,+125581,-47816.9,+92486.1,+1107.25,+78147.6,+1104.09,+1.19674,+7.94993
2000-08-01 01:54:00 PDT,+126710,-47415,+93414.1,+1449.43,+73735.3,+1031.16,+126709,-47423,+93413.5,+1445.58,+73734.9,+1028.76,+1.21304,+8.05858
2000-08-01 01:55:00 PDT,+126313,-47551,+97390.6,+1310.25,+77820.6,+1042.95,+126312,-47559,+97390,+1306.07,+77820.2,+1040.28,+1.20727,+8.0201
2000-08-01 01:56:00 PDT,+131290,-47292.5,+100704,+1236.85,+77747.8,+1020.56,+131289,-47301.1,+100703,+1232.38,+77747.4,+1017.89,+1.29026,+8.57339
2000-08-01 01:57:00 PDT,+125951,-47463.9,+104621,+1258.24,+78228.2,+1202.36,+125950,-47471.9,+104621,+1253.41,+78227.8,+1199.66,+1.20069,+7.97626
2000-08-01 01:58:00 PDT,+129736,-47410.3,+110064,+1598.12,+73566.2,+1103.26,+129735,-47418.7,+110063,+1592.78,+73565.8,+1100.87,+1.26422,+8.39983
2000-08-01 01:59:00 PDT,+135253,-47134.8,+110058,+1692.59,+74285.2,+1311.77,+135252,-47143.8,+110057,+1687.25,+74284.8,+1309.34,+1.359,+9.03163
2000-08-01 02:00:00 PDT,+138017,-47534.2,+113409,+1503.61,+73457.9,+1106.6,+138015,-47543.6,+113409,+1497.95,+73457.5,+1104.22,+1.41134,+9.38058
2000-08-01 02:01:00 PDT,+136812,-47909.6,+114085,+1747.8,+69578,+1213.09,+136811,-47918.8,+114084,+1742.06,+69577.7,+1210.95,+1.39185,+9.25066
2000-08-01 02:02:00 PDT,+148485,-46901.8,+114492,+1869.98,+70049.7,+1331.29,+148483,-46912.5,+114491,+1864.21,+70049.4,+1329.12,+1.60533,+10.6739
2000-08-01 02:03:00 PDT,+144711,-46829.6,+115284,+2146.45,+68646.3,+924.143,+144710,-46839.8,+115283,+2140.6,+68646,+922.065,+1.53187,+10.1841
2000-08-01 02:04:00 PDT,+143135,-47317.8,+115869,+2402.94,+64212.5,+867.86,+143133,-47327.8,+115868,+2397.03,+64212.3,+866.04,+1.50496,+10.0047
2000-08-01 02:05:00 PDT,+143904,-46913.5,+116068,+2471.18,+63404.4,+640.014,+143902,-46923.6,+116067,+2465.25,+63404.2,+638.24,+1.51701,+10.0851
2000-08-01 02:06:00 PDT,+143137,-47169.8,+119387,+2228.5,+68359.8,+764.372,+143135,-47179.8,+119386,+2222.22,+68359.5,+762.311,+1.50407,+9.9988
2000-08-01 02:07:00 PDT,+142727,-47391.3,+120424,+2565.27,+72352.7,+836.778,+142726,-47401.3,+120423,+2558.88,+72352.4,+834.47,+1.49772,+9.95646
2000-08-01 02:08:00 PDT,+138662,-47368.3,+117669,+2986.24,+72410.7,+882.445,+138660,-47377.7,+117668,+2980.14,+72410.4,+880.133,+1.42207,+9.45214
2000-08-01 02:09:00 PDT,+135823,-47114.4,+124605,+2803.1,+78025.9,+1373.42,+135822,-47123.5,+124604,+2796.26,+78025.5,+1370.73,+1.36907,+9.0988
2000-08-01 02:10:00 PDT,+130834,-47304.9,+123827,+2445.2,+87415.6,+1650.67,+130832,-47313.4,+123826,+2438.44,+87415.1,+1647.31,+1.28245,+8.5213
2000-08-01 02:11:00 PDT,+137955,-47532.9,+123197,+2272.17,+86543.8,+1361.24,+137953,-47542.3,+123196,+2265.48,+86543.3,+1357.94,+1.41019,+9.37296
2000-08-01 02:12:00 PDT,+137609,-47656,+123027,+2199.8,+90993.2,+1649.8,+137608,-47665.3,+123026,+2193.13,+90992.6,+1646.15,+1.40468,+9.33622
2000-08-01 02:13:00 PDT,+134603,-47237.8,+122860,+2188.03,+93929.1,+1360.48,+134601,-47246.7,+122859,+2181.38,+93928.5,+1356.59,+1.34805,+8.95867
2000-08-01 02:14:00 PDT,+134257,-47320.2,+118784,+2238.31,+94048.4,+1424.78,+134255,-47329.1,+118783,+2232.09,+94047.8,+1420.88,+1.34243,+8.92118
2000-08-01 02:15:00 PDT,+129619,-47422.3,+122916,+2307.56,+93650.7,+1343.07,+129618,-47430.7,+122915,+2300.91,+93650.1,+1339.2,+1.26229,+8.38696
2000-08-01 02:16:00 PDT,+130153,-47024.6,+127130,+2057.13,+97983.2,+1490.87,+130152,-47033,+127128,+2050.01,+97982.6,+1486.64,+1.26897,+8.43148
2000-08-01 02:17:00 PDT,+134333,-46923.9,+134542,+1854.66,+102718,+1640.75,+134331,-46932.8,+134541,+1846.69,+102717,+1636.1,+1.34131,+8.91374
2000-08-01 02:18:00 PDT,+119905,-47484.5,+140002,+2300.41,+102634,+1687.5,+119904,-47491.8,+140001,+2291.78,+102634,+1682.86,+1.10272,+7.32311
2000-08-01 02:19:00 PDT,+120040,-47498.8,+153675,+2918.9,+107967,+2161.07,+120039,-47506.1,+153673,+2908.5,+107966,+2155.93,+1.10494,+7.33791
2000-08-01 02:20:00 PDT,+133065,-47248.5,+163716,+3329.14,+103829,+2060.69,+133064,-47257.3,+163714,+3317.34,+103828,+2055.93,+1.32096,+8.77806
2000-08-01 02:21:00 PDT,+121774,-48309,+167935,+3491.16,+100003,+2137.2,+121772,-48316.5,+167933,+3478.74,+100002,+2132.79,+1.13773,+7.55653
2000-08-01 02:22:00 PDT,+121951,-48268.8,+168143,+3499.08,+109401,+2458.6,+121950,-48276.3,+168141,+3486.63,+109400,+2453.32,+1.14033,+7.57386
2000-08-01 02:23:00 PDT,+121796,-48327.6,+169440,+3969.38,+104285,+2089.57,+121795,-48335.1,+169438,+3956.73,+104284,+2084.78,+1.1382,+7.5597
2000-08-01 02:24:00 PDT,+127006,-47465.9,+171258,-44853.7,+112596,+1626.76,+127004,-47474,+171256,-44867.5,+112595,+1621.18,+1.21831,+8.09372
2000-08-01 02:25:00 PDT,+138721,-46445.6,+175266,-44834.3,+118068,+1974.53,+138720,-46455,+175264,-44848.7,+118067,+1968.39,+1.41745,+9.42131
2000-08-01 02:26:00 PDT,+142274,-46623.8,+177610,-45339.7,+117994,+1946.92,+142272,-46633.7,+177608,-45354.5,+117994,+1940.78,+1.48443,+9.86788
2000-08-01 02:27:00 PDT,+145396,-46807.2,+177134,-45440.2,+113177,+1624.6,+145394,-46817.5,+177132,-45454.9,+113176,+1618.96,+1.54483,+10.2706
2000-08-01 02:28:00 PDT,+150043,-46585.9,+181358,-45213.2,+118180,+1896.82,+150042,-46596.8,+181355,-45228.5,+118179,+1890.67,+1.63409,+10.8656
